"State","Fips","Republicans.2016","Democrats.2016","Republicans.2012","Democrats.2012","Republicans.2008","Democrats.2008","consistency_dem","consistency_rep"
"Louisiana","22017",0.463196421309475,0.505480579172853,0.46936876481904,0.519321791258444,0.480655254923615,0.511098840419658,1.01608876833302,0.976518533836963
"Minnesota","27121",0.602637432475373,0.334604385128694,0.503041946845981,0.477265449887928,0.469553243574051,0.50749694002448,0.94043020213069,1.07132035340024
"Oklahoma","40001",0.734848484848485,0.212430426716141,0.673171481253841,0.326828518746159,0.693273542600897,0.306726457399103,1.06553742222797,0.971004141782708
"North Carolina","37109",0.726330198484119,0.249334583893128,0.68707002039429,0.299768864717879,0.660120677132801,0.327197050114531,0.916172271763906,1.04082487368604
"North Carolina","37161",0.728867087757022,0.250335976347265,0.660372099505261,0.326597449655076,0.653516713091922,0.335689415041783,0.972915543418088,1.01048999402158
"Louisiana","22109",0.726767366094822,0.24295445743057,0.696795068609622,0.285160955102619,0.693188519756241,0.284573422449381,1.00206460831156,1.00520283984889
"Illinois","17063",0.586125551526801,0.350399720414137,0.533938994539635,0.444878553944643,0.482026070091561,0.498985160795634,0.891566701573415,1.10769733769423
"Tennessee","47103",0.781838733986436,0.19216277317257,0.738845342176666,0.247965028640338,0.703046458492003,0.281416603198781,0.881131482015598,1.05091965580973
"Texas","48211",0.865441612329579,0.107291049199763,0.860172299536117,0.127236580516899,0.856687898089172,0.137579617834395,0.92482144172005,1.00406729388231
"Minnesota","27071",0.565341359100269,0.365277997782354,0.439919479715082,0.534375967791886,0.43546015877683,0.536459864745663,0.996115465311156,1.01024047975084
"Louisiana","22125",0.584684373922042,0.387547430148327,0.563787432923663,0.422537649298944,0.560498220640569,0.429715302491103,0.983296724248475,1.00586837239079
"Missouri","29093",0.744835680751174,0.219014084507042,0.558670305135202,0.414041180848425,0.473493429995469,0.501359311282284,0.825837221990487,1.17989029993626
"New York","36007",0.490322829880114,0.453429826029849,0.461484705449641,0.514558940722123,0.451129596902192,0.531355178585499,0.968389810544261,1.02295373351373
"Virginia","51149",0.567348203221809,0.397707558859975,0.553346628443226,0.43568490589555,0.54679495189304,0.445457953267525,0.978060673739716,1.01198196239286
"Iowa","19147",0.65875053487377,0.298459563543004,0.544301207284633,0.437691835481891,0.47712146422629,0.504991680532446,0.866730784595111,1.14080218161487
"West Virginia","54049",0.63692710606722,0.302313400261894,0.559558072602358,0.415885247423638,0.487186004151311,0.492142161223366,0.845051044579946,1.14855120597547
"Nevada","32013",0.702782527592103,0.215451577801959,0.663300835654596,0.302402506963788,0.633121468926554,0.337040960451977,0.897227762934991,1.04766757756487
"South Dakota","46027",0.416058394160584,0.514499901361215,0.410202521971723,0.564577760794803,0.367830823454021,0.610060877923742,0.9254449534877,1.11519344170187
"California","6099",0.467269967529348,0.473539941463165,0.472803455000676,0.500254233469997,0.481302984194019,0.498580877557991,1.00335623764835,0.982340584886303
"Iowa","19021",0.598483922239883,0.348575620491503,0.543242276034832,0.441369438148634,0.501543942992874,0.48396674584323,0.911982986309571,1.08313993943009
"Illinois","17173",0.752291055718475,0.208852639296188,0.658297258297258,0.321500721500722,0.588516746411483,0.390596245859404,0.82310243610597,1.11857013808233
"Indiana","18077",0.634276799643414,0.321298566228363,0.540606429986287,0.436385799177206,0.522831727205337,0.463676797627872,0.94114219518793,1.03399698575287
"Louisiana","22099",0.655248747524176,0.321022175618471,0.615460228836551,0.370463570951126,0.595538512287646,0.388380339765792,0.953867982026406,1.03345160075774
"Missouri","29195",0.646511627906977,0.301460248783126,0.560386473429952,0.416117698726394,0.503858651502843,0.478472786352559,0.869678925521547,1.11218984085815
"Texas","48469",0.684873678783191,0.284963908223769,0.682494021418917,0.305063598239351,0.664127493234439,0.328488857706057,0.928687811116967,1.02765512401095
"Mississippi","28135",0.419420783645656,0.568483816013629,0.384284176533907,0.60879594033523,0.401267463632436,0.591242978539536,1.02968823721011,0.957675892919928
"Florida","12007",0.736733344354439,0.241692841792032,0.706403094112591,0.285775676837129,0.696813977389517,0.293764988009592,0.972803732580269,1.01376137252441
"Oklahoma","40123",0.703388686377751,0.245240988254354,0.69384114179336,0.30615885820664,0.683634833824148,0.316365166175852,0.96773883770902,1.01492947325712
"Virginia","51125",0.503213289681096,0.445859100278889,0.478424242424242,0.505575757575758,0.44842001721382,0.539899176195746,0.936426243763069,1.0669109853678
"Maryland","24029",0.501636482653284,0.455814968361335,0.491720516962843,0.48889337641357,0.489520958083832,0.494311377245509,0.989039295712492,1.00449328847455
"Missouri","29031",0.730549152542373,0.229640677966102,0.710325904356591,0.272370926195543,0.663043769241065,0.326810333288716,0.833422014091947,1.07131072986274
"Missouri","29159",0.708894430590191,0.239512330285398,0.631266375545852,0.343755458515284,0.60511862917399,0.380711775043937,0.902928359585443,1.04321094263377
"Ohio","39047",0.717666635850975,0.247018581861884,0.599746330857039,0.384942924442834,0.607319993158885,0.376346844535659,1.02284084490673,0.987529371028192
"Arkansas","5037",0.666909514789451,0.290689202972461,0.63897620116749,0.34111659931148,0.616129032258064,0.361851332398317,0.942698198872424,1.0370817924708
"Kentucky","21077",0.732094695834582,0.224453101588253,0.574322116955243,0.404442992486116,0.576260569996868,0.400250548073912,1.01047455008464,0.996636151868528
"Ohio","39133",0.526957603287908,0.425359614968635,0.461379346459992,0.516508692919983,0.445259954479196,0.535201902667314,0.96507260221952,1.03620220461921
"Pennsylvania","42113",0.731691919191919,0.238636363636364,0.63343506273313,0.350627331298745,0.58893154190659,0.394433781190019,0.888938392246454,1.07556654323942
"Iowa","19127",0.515536723163842,0.430677966101695,0.444397817876626,0.538029794376836,0.443551411884477,0.537051920913036,1.00182081736555,1.00190824776896
"Indiana","18051",0.716067735263702,0.240434332988625,0.64445350180015,0.334759866856871,0.559721762172905,0.427625041404439,0.782835041085123,1.15138189249299
"New Jersey","34041",0.60676685520829,0.350749349737831,0.566861169217219,0.412749091709788,0.561924027871432,0.421504321706614,0.979228611556394,1.00878613673896
"Ohio","39151",0.563856310134139,0.389663365873072,0.487388993430392,0.492071352326874,0.462518328934389,0.517155882588179,0.951495223962713,1.05377227871878
"Tennessee","47153",0.782424563260985,0.185459678842421,0.688642551536367,0.289576040451186,0.663969100606952,0.31579915394519,0.916962686041409,1.03716054091502
"Louisiana","22107",0.464018875344082,0.522611089264648,0.437411095305832,0.556187766714083,0.449671052631579,0.541447368421053,1.02722406489114,0.972735720358251
"Iowa","19029",0.673990077958894,0.275832742735648,0.5852879944483,0.396668979875087,0.544885745375408,0.436751904243743,0.90822495796999,1.07414811162853
"Indiana","18027",0.795920268256334,0.167660208643815,0.745170731707317,0.237756097560976,0.670508218401663,0.318344983941054,0.74685045957878,1.11135212254912
"North Dakota","38089",0.802146099876187,0.144036318613289,0.732485171494885,0.241726123957707,0.634507678410117,0.343450767841012,0.703815936931039,1.1544149841185
"Ohio","39161",0.760306242638398,0.196333922261484,0.689667578068787,0.289897827025471,0.625716625716626,0.353398853398853,0.820313434062805,1.10220433615444
"Oklahoma","40073",0.84125428711416,0.127878490935816,0.844313453536755,0.155686546463245,0.841874314370788,0.158125685629212,0.984574680854281,1.00289727234141
"Tennessee","47167",0.722787951394831,0.247261680643505,0.692330052738674,0.29620862920975,0.678029704534682,0.313280139042503,0.945507206792844,1.02109103496256
"Texas","48435",0.759717314487632,0.221201413427562,0.745466756212223,0.247817327065144,0.753485424588086,0.241444866920152,1.02639302390761,0.989357898488551
"Mississippi","28131",0.7553391959799,0.219849246231156,0.71959638874137,0.265932023366968,0.71059895114546,0.27546232404085,0.965402525709943,1.01266176593901
"New York","36057",0.606663608211951,0.341839660511527,0.513251952051028,0.467007588254701,0.53090458488228,0.450061957868649,1.03765177236108,0.966749895680095
"Pennsylvania","42031",0.717636290830044,0.243464332704079,0.668973186704559,0.3123687137032,0.603134479271992,0.379507920458375,0.823088786463051,1.1091609080483
"South Carolina","45027",0.478094484032726,0.503760886777514,0.434016695310582,0.558003928308372,0.434542181069959,0.557677469135803,1.00058539064358,0.998790714038202
"Texas","48401",0.772612403917026,0.207170685479625,0.750781839749811,0.23999784320069,0.728875120179468,0.266157461809636,0.901713750833498,1.03005551837872
"Kentucky","21099",0.732479691587498,0.238193583918491,0.642857142857143,0.344759891271519,0.644910530947492,0.335875623349956,1.02645106492979,0.996816010916534
"North Carolina","37013",0.613500572058138,0.368617314292979,0.591744284504657,0.399449618966977,0.584963059539331,0.410864841373316,0.972216599580087,1.01159256957297
"Alabama","1127",0.827822042882057,0.153404233491776,0.757425223019066,0.229386041630226,0.723230490018149,0.258969705430685,0.88576399795003,1.04728054675911
"Idaho","16053",0.688759726258554,0.198462548045374,0.719054033827271,0.254303248016764,0.715203738863736,0.262012560245363,0.970576554721729,1.00538349389735
"Illinois","17165",0.734199750756632,0.227078511661029,0.634888059701493,0.345242537313433,0.533689184459223,0.444784739236962,0.77620140004287,1.18962137174433
"Missouri","29045",0.741254523522316,0.218335343787696,0.536434108527132,0.433488372093023,0.515625,0.454861111111111,0.953012604296112,1.04035705896171
"Texas","48099",0.673691178904397,0.278976112980637,0.675740785352927,0.310648036617682,0.630045821514292,0.361062622736199,0.86037162823317,1.07252641360085
"Indiana","18023",0.717047747141896,0.236970410221923,0.641303248001619,0.334716179297784,0.558344092963202,0.428260167850226,0.781572054618078,1.14858069796735
"Michigan","26117",0.636654616659135,0.296505497815936,0.535606149974441,0.449451456883331,0.491331189235148,0.488262910798122,0.920511156886054,1.09011225362716
"Missouri","29007",0.695111022602808,0.255600916060938,0.621583601286174,0.35560691318328,0.572024858547445,0.411279102124107,0.864636475198227,1.08663739345974
"Arkansas","5065",0.742332415059688,0.204040404040404,0.677339901477832,0.288745737021599,0.611920275967804,0.343426600229973,0.840778602555081,1.10690873971542
"California","6049",0.718368562072045,0.237570705567133,0.696688409433016,0.278725539387857,0.674434389140272,0.297058823529412,0.938283993978926,1.03299656816301
"California","6091",0.580931263858093,0.333148558758315,0.588300835654596,0.363788300835655,0.581617277749874,0.373179306880964,0.974835137232555,1.01149133315052
"Wisconsin","55003",0.432500630835226,0.52182689881403,0.336837075967511,0.644887720974678,0.307207837648705,0.678563097737345,0.95037251970383,1.09644688281907
"Iowa","19049",0.512746896350055,0.416354307892708,0.550634903977332,0.43488298877112,0.519376282817143,0.464081119995098,0.93708399250483,1.06018492217365
"Wisconsin","55111",0.473493821627505,0.470324604648185,0.402104801578601,0.58683872584333,0.3775223666166,0.607882191601907,0.965382328929356,1.06511517498238
"West Virginia","54029",0.701629489004904,0.256842271792438,0.59630302030038,0.381828684601419,0.568683812405446,0.416338880484115,0.917110321662566,1.04856689656438
"Iowa","19125",0.623219778967757,0.311552922410847,0.555662350879177,0.424436026460112,0.543447627994364,0.435709253170503,0.974126721825714,1.02247635697646
"South Dakota","46009",0.707800941492939,0.236718224613315,0.595315549772284,0.379635653871178,0.539212598425197,0.430551181102362,0.88174338042501,1.10404606923306
"Missouri","29151",0.825798248092682,0.141000282565697,0.770198005492123,0.212892036421448,0.715072750388473,0.269388331685266,0.790279352819838,1.07709041502938
"Iowa","19081",0.683061049011178,0.272055030094583,0.559831223628692,0.425485232067511,0.508600337268128,0.473018549747049,0.899510668862865,1.10072916316915
"Washington","53019",0.611797752808989,0.306460674157303,0.579941860465116,0.376162790697674,0.547272207940588,0.419023136246787,0.897713653873591,1.05969543501481
"New York","36085",0.571811325945374,0.40405121733878,0.481410855126609,0.507069842258198,0.51664685612746,0.476119295465187,1.06500586531107,0.931798673343406
"Illinois","17197",0.445778495584344,0.502491323322223,0.464942481082387,0.519955873923435,0.428032260317017,0.560037706864046,0.928430117384327,1.08623233383865
"Kansas","20037",0.582754790336018,0.35156900860872,0.515757778521245,0.456741385078622,0.481181959564541,0.494992223950233,0.92272436409939,1.07185601677169
"Missouri","29075",0.759643916913947,0.199472469502143,0.662887629209737,0.31243747915972,0.596597812879708,0.375151883353584,0.83282929667514,1.1111130729931
"Kansas","20177",0.479972300673474,0.451743428199001,0.493830710513933,0.483282793956188,0.492723665609371,0.489860650771588,0.986571983675276,1.0022467865496
"Tennessee","47187",0.651002865329513,0.296007640878701,0.725902831904391,0.261283450246817,0.692586976485915,0.297781005061615,0.877434912924531,1.04810349681641
"South Dakota","46005",0.65785587714117,0.282339043118724,0.582403965303594,0.396668043508192,0.525537982888255,0.452813067150635,0.876008384661378,1.10820527586382
"North Dakota","38019",0.688674454037583,0.241747079735907,0.577573707104881,0.395360077332044,0.529577464788732,0.436619718309859,0.905502112599199,1.09063120224592
"North Dakota","38045",0.697399527186761,0.236406619385343,0.627620783956244,0.337283500455788,0.584560464078536,0.387327086122267,0.870797608895647,1.07366273041675
"Minnesota","27059",0.653173652694611,0.270946107784431,0.577484295394965,0.396893703318989,0.564703535630579,0.411310028424675,0.964950222193948,1.02263268946973
"Iowa","19031",0.56200724483273,0.381206051566162,0.469375064773552,0.515286558192559,0.443766166580445,0.54019658561821,0.953887106862877,1.05770809070561
"Colorado","8115",0.744134897360704,0.19574780058651,0.658445440956652,0.313153961136024,0.634344929681717,0.34641006661732,0.903997866441813,1.03799275464695
"Arkansas","5133",0.717943107221007,0.235229759299781,0.724249422632794,0.240646651270208,0.682314410480349,0.281877729257642,0.853727081965571,1.06145995381062
"Florida","12107",0.669882396177876,0.303809873820899,0.616971012642064,0.372462009960414,0.591993005938923,0.399023243194357,0.933434370836876,1.04219307737179
"Georgia","13207",0.695936883629191,0.281656804733728,0.681029567483913,0.308300073307811,0.653944439864809,0.338471684115077,0.910859276497092,1.04141808687096
"Georgia","13293",0.667154888319297,0.317740754302453,0.641924886797479,0.351504927639173,0.638385430347605,0.355573067156991,0.988558921095048,1.0055443878911
"Tennessee","47063",0.769668108265708,0.198017396374945,0.724940095846645,0.261281948881789,0.684106047906833,0.300277912567824,0.870133759248021,1.05968964616634
"Minnesota","27099",0.5018479558765,0.423267185989651,0.374238092669508,0.600302065915098,0.368739250534216,0.604836608120081,0.992502864171735,1.01491254898231
"Missouri","29131",0.813474680217277,0.153320483616611,0.73500317633179,0.24058444504946,0.67594278283485,0.308019072388383,0.781069961622719,1.08737484147585
"West Virginia","54047",0.746722770674866,0.231267195339052,0.639786683904331,0.34082094376212,0.448211508553655,0.53343701399689,0.63891506367068,1.42742136624041
"Georgia","13149",0.801236329053733,0.176652401331431,0.757430488974113,0.227229146692234,0.741538461538462,0.246627218934911,0.921346588075517,1.02143115733024
"Ohio","39041",0.556038401214773,0.395440604988961,0.608641138939726,0.37707155785195,0.592713619493827,0.396595938064684,0.95077009535698,1.02687220087755
"Oklahoma","40065",0.764668203945683,0.18870099923136,0.753251673191059,0.246748326808941,0.747968384726706,0.252031615273294,0.97903719952505,1.00706351842168
"Indiana","18131",0.708846790509472,0.244068420084605,0.623448786812373,0.35173180218559,0.568075117370892,0.413480885311871,0.850660368302862,1.09747596356228
"Washington","53033",0.217145372920974,0.72148924653857,0.285063185387229,0.690690417451616,0.281677859336769,0.703045013622087,0.98242701970558,1.01201843147499
"Virginia","51029",0.544892915980231,0.42943437671609,0.478610701354432,0.502883196996111,0.49013440091507,0.498856162424936,1.00807253648346,0.976488694653704
"Massachusetts","25021",0.333083646141075,0.612466844242707,0.416222796285233,0.568586037927427,0.396737176587923,0.581808324345638,0.977273810179526,1.04911468056735
"Missouri","29171",0.8266438941076,0.150298889837746,0.724556084885232,0.254222607189259,0.680205215904233,0.29713552800342,0.855577954267162,1.06520218890418
"North Dakota","38009",0.722141402385802,0.213558335757928,0.641350210970464,0.332770745428973,0.585608646188851,0.39448236632537,0.843563043207116,1.09518569294422
"North Carolina","37071",0.647894004553504,0.326566320937684,0.620425936363737,0.366599250687975,0.622106111229592,0.37183952986896,0.985907148756259,0.997299214980329
"Rhode Island","44009",0.421398331465571,0.521588220645001,0.403409723437078,0.570746990251117,0.387303506650544,0.590719467956469,0.966189572565731,1.04158551758496
"Mississippi","28023",0.659665499805523,0.331388564760793,0.611777535441658,0.376953834969102,0.622722400857449,0.37168036203406,1.01418819360319,0.982424166208376
"Montana","30017",0.705038759689922,0.227131782945736,0.628704566635601,0.34165890027959,0.558877476155539,0.415810711665444,0.821669309362296,1.12494167945431
"North Dakota","38101",0.692490972041249,0.215628606529913,0.637395436515729,0.331500608726387,0.587838101557316,0.395925217594942,0.837280865159579,1.08430439406211
"Oklahoma","40069",0.770057485628593,0.195451137215696,0.699683042789223,0.300316957210777,0.684356835986859,0.315643164013141,0.951444515358721,1.02239505181572
"Massachusetts","25027",0.412466008000588,0.517429102401226,0.442656971325776,0.53708359522313,0.418326485035507,0.555859007574382,0.966222707385488,1.05816147712523
"Missouri","29121",0.764480802216651,0.200290275761974,0.656564245810056,0.322486033519553,0.613593791811614,0.372491303184373,0.865754531079432,1.07003078351163
"North Dakota","38047",0.841747572815534,0.10873786407767,0.754892823858341,0.216216216216216,0.686849574266793,0.282876064333018,0.764349633914851,1.09906572289017
"New Mexico","35041",0.653755074424899,0.244418132611637,0.677332886580667,0.289328195677668,0.641517857142857,0.342708333333333,0.844240327813256,1.05582857755094
"South Dakota","46137",0.480417754569191,0.459530026109661,0.412614980289093,0.576872536136662,0.35016835016835,0.621773288439955,0.927785974183693,1.17833316486405
"Iowa","19053",0.620037807183365,0.324331623008372,0.507957213670754,0.467258022436734,0.49196298100341,0.48368241597662,0.966043021211092,1.03251104917431
"Oklahoma","40099",0.755294117647059,0.196561085972851,0.700738437621454,0.299261562378546,0.701760959160734,0.298239040839266,1.00342853013611,0.998542920454703
"Ohio","39081",0.659350475339756,0.302526638167549,0.51342797721313,0.463724869638605,0.488577868054203,0.490692562397396,0.945041570169653,1.0508621261497
"Texas","48381",0.806106331183915,0.154981138386635,0.834010785576304,0.152406632324533,0.809306991819725,0.182667078252817,0.834340997744529,1.03052462663276
"California","6087",0.17758944224687,0.750469125796192,0.200233148757234,0.756109746450726,0.198018559337323,0.774573864750594,0.976162223978712,1.01118374675243
"Georgia","13071",0.727781047675103,0.254561506768687,0.693502400960384,0.298094237695078,0.683662076665426,0.3080759211016,0.967599923516157,1.01439355001663
"Kansas","20055",0.632514643921488,0.3089096701264,0.684610303830911,0.295244385733157,0.668920224067993,0.316302878114738,0.933423013704156,1.02345583105187
"Michigan","26021",0.537631117665062,0.410339166968087,0.527042498310275,0.46160530780584,0.465197126155589,0.519931501557953,0.887819465492395,1.13294444156562
"Texas","48221",0.818032159264931,0.153177641653905,0.816907033503439,0.170534723763035,0.765577978403257,0.225128341299345,0.75750002322578,1.06704614885506
"North Carolina","37063",0.185189613598772,0.789030376703002,0.23013595938256,0.757992299042492,0.236330964155533,0.755721454816395,1.00300486933595,0.973786741000661
"North Carolina","37079",0.54386621739673,0.445526020217147,0.535575522098106,0.458717824186498,0.5272121436505,0.468468468468468,0.979186124705794,1.01586340251895
"North Carolina","37197",0.796253602305475,0.180979827089337,0.748111580324749,0.235353595432106,0.723683443167901,0.264011197293987,0.89145308170407,1.03375527986368
"Tennessee","47065",0.557531469721025,0.391670446813336,0.566173918586779,0.416741629539386,0.553836767895879,0.43550704989154,0.956911328170628,1.02227578847423
"Oklahoma","40087",0.780984619039135,0.171803551279767,0.776737033412554,0.223262966587446,0.75915626695605,0.24084373304395,0.927003429840975,1.02315829720671
"Oregon","41037",0.786837965390666,0.16465652857892,0.756873315363881,0.207547169811321,0.71529284164859,0.259490238611714,0.799826501843418,1.05813070017513
"South Dakota","46015",0.684003496503496,0.249562937062937,0.630096679277007,0.346364018495166,0.576875768757688,0.395653956539565,0.875421597004881,1.0922571433949
"Virginia","51175",0.567515779981966,0.405207394048692,0.510902417962003,0.478950777202073,0.505459358111834,0.485496856733208,0.986516741683596,1.0107685410564
"Iowa","19105",0.57117171111777,0.377484766756568,0.45181357067662,0.529620059335822,0.440147881694644,0.544164668265388,0.973271677163588,1.02650402164168
"Montana","30107",0.744136460554371,0.190831556503198,0.698588709677419,0.274193548387097,0.668362156663276,0.293997965412004,0.932637571157495,1.0452248121962
"Missouri","29077",0.606438417353008,0.33226496563722,0.611054605555909,0.367260504735872,0.572482405394451,0.414024098161318,0.887051034871827,1.06737709281193
"Wisconsin","55115",0.646900543229934,0.307457988526172,0.543517924946989,0.443808866314907,0.474787196973468,0.510677485190901,0.86905900335317,1.14476112332356
"Florida","12047",0.630893414052467,0.348376444689048,0.580358794155724,0.412058442759386,0.568999463039198,0.423125111866834,0.97384539750283,1.01996369391256
"Nebraska","31101",0.81191381495564,0.141951837769328,0.750123213405618,0.228684080827994,0.741431451612903,0.245463709677419,0.931641101360863,1.01172294724456
"Pennsylvania","42063",0.660517387616624,0.303965224766751,0.585253709974946,0.39847471159935,0.528845638303576,0.457482172537666,0.871016917203572,1.10666263950349
"Texas","48239",0.808720379146919,0.171374407582938,0.777313432835821,0.212935323383085,0.736207237492585,0.257267154439391,0.827681729706578,1.0558350872551
"Colorado","8053",0.575551782682513,0.33446519524618,0.588333333333333,0.381666666666667,0.574290484140234,0.400667779632721,0.952576388888889,1.02445251937985
"Oregon","41025",0.754285714285714,0.177142857142857,0.727602567680715,0.232207647222998,0.704588650556611,0.257941895194135,0.90023238391821,1.03266291204935
"New Mexico","35006",0.396532368716478,0.464138705251341,0.363702535484654,0.601843988839015,0.344179399802133,0.640540837638782,0.939587226097223,1.05672371935608
"Missouri","29197",0.778582514226591,0.183135023279876,0.605466735430634,0.359463641052089,0.574382249117499,0.390821986888553,0.919763097040377,1.0541181179622
"New York","36099",0.527932741415888,0.406615856054058,0.443916779737675,0.534750489974371,0.477443864052642,0.503493657146734,1.06207989392511,0.929777955401118
"Texas","48269",0.937106918238994,0.0314465408805031,0.958620689655172,0.0344827586206896,0.926380368098159,0.049079754601227,0.702586206896552,1.03480246631651
"Texas","48421",0.864951768488746,0.102893890675241,0.8747591522158,0.116570327552987,0.866666666666667,0.124509803921569,0.936234126803514,1.00933748332592
"Virginia","51570",0.674142636762786,0.280882876468494,0.68889146567718,0.294990723562152,0.696236862922364,0.289524240027122,1.01888091834562,0.989449858753021
"Illinois","17053",0.711400858642073,0.224200985848307,0.704129204129204,0.275724275724276,0.638740995928594,0.348731600375822,0.79064895589368,1.10237045784974
"Connecticut","9015",0.507622823107114,0.429481490247125,0.424315274319567,0.557160642225466,0.41715836676894,0.563940681299662,0.987977389645715,1.01715633227271
"Mississippi","28159",0.555694903659788,0.430737658191768,0.525791026554075,0.468715026961034,0.53781430388416,0.455239213384209,1.02960160983639,0.977644184538693
"Oklahoma","40019",0.741973776506772,0.215939135595964,0.71335124401355,0.28664875598645,0.702663977924007,0.297336022075992,0.96405660499887,1.0152096399208
"Virginia","51071",0.723523670082967,0.237798926305515,0.616565228896533,0.361206668430802,0.572418216805645,0.409493264913406,0.882082074065821,1.07712370220719
"Wisconsin","55035",0.430861686390532,0.504271449704142,0.424333102215086,0.559537276940481,0.38100345391747,0.602544991819669,0.928623230691361,1.113725080054
"Ohio","39049",0.346717479912964,0.605650509905158,0.377493061720973,0.605348242186135,0.389927274349708,0.597347967697319,1.01339298854511,0.968111457067291
"Alabama","1113",0.481291806020067,0.500470317725752,0.437757800105764,0.555261766261237,0.460216759185831,0.533174729051018,1.04142551401401,0.951199171625563
"Arkansas","5109",0.791457286432161,0.171859296482412,0.751583949313622,0.224656810982049,0.687594553706505,0.274583963691377,0.818171636689444,1.09306268536041
"California","6013",0.254389718538748,0.689128114392315,0.31152190878679,0.663639309397434,0.302083471714823,0.679692239566036,0.97638206053544,1.03124446702889
"Colorado","8119",0.674505386186017,0.249735971273675,0.649063921831879,0.323189378682778,0.631179296451263,0.349682318301565,0.924237119716359,1.02833525351856
"Georgia","13117",0.717276034280782,0.240736173623528,0.806401487807564,0.178279967209504,0.784944810019104,0.204388664827001,0.872259561754096,1.02733526932669
"Maryland","24013",0.654967659845191,0.286454835707301,0.648430360080424,0.319171540851764,0.643027371401604,0.331052383199622,0.964111896029776,1.00840242409439
"Idaho","16043",0.715960798039902,0.113930696534827,0.845742847294037,0.139607032057911,0.799183812276824,0.181091651079748,0.77091920707284,1.0582582308375
"Maine","23021",0.590879265091864,0.338801399825022,0.505862646566164,0.463316582914573,0.507207971168115,0.469578121687513,0.986665607949454,0.997347587817177
"Michigan","26011",0.630816682311922,0.300120691967279,0.517408493814564,0.467925009565106,0.468380905511811,0.511195866141732,0.915353664920622,1.10467460933144
"Mississippi","28077",0.643387580976458,0.344604202875652,0.625858465213497,0.368468199462526,0.62334141817663,0.369096875445855,0.998296718219113,1.00403799100055
"Mississippi","28155",0.786027070063694,0.199243630573248,0.762705387848682,0.227359572029041,0.746197544438336,0.247205424225765,0.919719187963288,1.02212261824417
"Illinois","17049",0.781099380307551,0.176210695432637,0.752482995244688,0.232408354902787,0.672586872586873,0.312563112563113,0.743556566854508,1.11878929832591
"Iowa","19055",0.620621931260229,0.32253136933988,0.494348475154617,0.492215824269567,0.461979108165787,0.522183533640346,0.942610772955895,1.07006673335803
"Idaho","16011",0.65606015037594,0.17587969924812,0.763376121776667,0.21708508463024,0.712870132898111,0.257868967125204,0.841842611192674,1.07084879355687
"South Dakota","46013",0.596599019425309,0.338360330168187,0.517861588249938,0.451207368683097,0.462928956731321,0.518822449213818,0.869675877300259,1.11866320030289
"North Carolina","37077",0.50148588410104,0.47648588410104,0.472121788772598,0.517526165556613,0.462972699696663,0.528776541961577,0.978723760393701,1.01976161679064
"Oklahoma","40111",0.641051422005171,0.314492961792588,0.587328116690724,0.412671883309276,0.584997989006569,0.415002010993431,0.994385261703728,1.00398313793884
"Tennessee","47029",0.808638916418897,0.163528245787909,0.738519294569583,0.244805308189279,0.716689367839116,0.267606762278664,0.914794925601913,1.03045939804617
"Georgia","13125",0.888489208633094,0.0992805755395683,0.851462865716429,0.132033008252063,0.841736694677871,0.147058823529412,0.897824456114029,1.01155488539356
"Washington","53013",0.686780285582681,0.240902809765085,0.69411243913236,0.285524568393094,0.672800718132855,0.307899461400359,0.927330522419554,1.03167612700927
"Illinois","17135",0.67160339855016,0.272039909579858,0.558476881233001,0.416879584603973,0.477818351332453,0.504312019268122,0.826630277836656,1.16880584363414
"West Virginia","54035",0.739924017178725,0.218698381235547,0.641718641718642,0.333853083853084,0.584177835894083,0.397270349787512,0.840367482827882,1.09849878288602
"Louisiana","22031",0.597688375194488,0.382529450989109,0.563405103057237,0.425484637192552,0.561556661499551,0.427673982214245,0.994880808483234,1.00329163855478
"Connecticut","9001",0.378905574011831,0.58185527409397,0.442198268245273,0.548542145255346,0.40541304825966,0.587169267730295,0.93421467267137,1.09073516539125
"Kentucky","21085",0.777430949678396,0.185300794551646,0.69075612123827,0.295976701542444,0.66696960517015,0.318489346662627,0.929314291494872,1.03566356830016
"Missouri","29213",0.779520492328732,0.186631907346468,0.726995706172954,0.252966434276744,0.680206794682422,0.3084841211226,0.82003064973386,1.06878630418912
"North Dakota","38095",0.644678979771328,0.268249780123131,0.527072758037225,0.436548223350254,0.447786131996658,0.518796992481203,0.841462517472228,1.17706360330328
"Kentucky","21081",0.760569275847635,0.199874424445375,0.657992565055762,0.326440520446097,0.629426547863834,0.355494631025817,0.918271309763859,1.04538419500874
"New York","36089",0.524833589349718,0.416993798714229,0.407033959828991,0.574144282218816,0.410298601364758,0.573634031844359,1.00088950506095,0.992043254534848
"Texas","48017",0.75280269058296,0.222533632286996,0.737334801762115,0.256607929515418,0.698618307426598,0.29447322970639,0.871413438061157,1.05541866556308
"Virginia","51121",0.455673966506617,0.468790256470313,0.487844131775952,0.485332487990441,0.468058937839766,0.517329594371879,0.938149476214892,1.0422707320311
"Texas","48011",0.908554572271386,0.0688298918387414,0.885561497326203,0.104812834224599,0.864646464646465,0.129292929292929,0.810661764705882,1.0241891148983
"North Carolina","37173",0.594617184887997,0.365429622199933,0.519553072625698,0.457053072625698,0.500172473266644,0.483959986202139,0.94440260694362,1.03874783278752
