"fips","dem_amount","rep_amount"
36087,862100.582255185,227721.540763884
36089,285100.837450539,75308.6163188472
36091,608261.869304745,160670.730210685
36093,410951.131940145,108551.63175887
36095,82029.3378515802,21667.8280793386
36097,47120.7593510465,12446.8213364555
36099,90012.9022342448,23776.6650519947
36101,252391.245361007,66668.4658982302
36103,3907371.27975035,1032121.57197908
36105,199607.632917849,52725.8172096091
36107,127554.442803307,33693.1616151605
36109,270388.004183182,71422.2611421924
36111,469892.435572717,124120.817946785
36113,169208.167346735,44695.8804705064
36115,161957.598434405,42780.6622719391
36117,237940.385203987,62851.3102112317
36119,2560207.63726027,676271.933731043
36121,105474.608130138,27860.8329112022
36123,65924.6070484989,17413.8069273384
25001,738091.662964087,106683.134985566
25003,432978.659737006,62582.3635740481
25005,1958692.68728847,283107.758613721
25007,60061.9968190692,8681.309430348
25009,2734304.03866475,395213.95713508
25011,243200.492543404,35151.9902966665
25013,1616157.02633873,233597.94839893
25015,557337.349896775,80557.0618326142
25017,5585152.33160033,807273.120677501
25019,39501.8867840163,5709.56878586066
25021,2449245.19973446,354011.79740562
25023,1806163.90872909,261061.379974397
25025,2785844.66171402,402663.594520123
25027,2878422.33567095,416044.691994837
48001,45910.235504858,53291.0478744521
48003,14874.0097881418,17265.2472588833
48005,68954.8120170392,80040.4125129144
48007,18694.8928157826,21700.3989872412
48009,6801.25130809821,7894.66237932257
48011,1500.52159691118,1741.75469540298
48013,40676.3016676193,47215.6745807889
48015,23881.1153144868,27720.3905735783
48017,5566.32282902929,6461.19918803437
48019,18378.4076035036,21333.0336619786
48021,70551.5514799951,81893.8536514248
48023,2790.31811529482,3238.90685011609
48025,25895.3289896198,30058.4216511913
48027,288593.163771804,334989.179159741
48029,1593204.05277042,1849337.35399757
48031,9487.39966759263,11012.6525017769
48033,520.053590026451,603.660609853497
48035,14858.1060086303,17246.7866897746
48037,74147.396027548,86067.788326895
48039,297610.606754831,345456.321844357
48041,182266.060280662,211568.275298364
48043,7318.12414222236,8494.63087535434
48045,1229.3621562399,1427.00199210016
48047,5640.27540375782,6547.04083438969
48049,30109.035371195,34949.5494365334
48051,14665.670276541,17023.4138035597
48053,38292.3251188436,44448.4352713993
48055,34721.1314295335,40303.1144780476
48057,16929.5732900048,19651.2758161788
48059,11087.3198864508,12869.785754109
48061,336494.552471503,390591.490286599
48063,10412.2044461871,12086.134595446
48065,4712.28986926108,5469.86662689882
48067,23876.3441806333,27714.8524028457
48069,5987.77298608436,6950.40426941412
48071,34858.6991223081,40462.7984008376
48073,41863.5188081537,48593.7560647511
48075,5809.65065555543,6743.64589539702
48077,8326.42376325224,9665.03095684399
48079,2268.67414731722,2633.40018335172
48081,2693.3050602746,3126.2973785532
48083,6500.66987533063,7545.75762316872
48085,822805.888697354,955085.233690687
48087,2321.95180868079,2695.24308986577
48089,17090.9966520466,19838.6505926318
48091,124215.674685691,144185.351994809
48093,10842.4016819735,12585.4929898355
48095,2167.68514741912,2516.17556951167
48097,32807.111565323,38081.3849858192
48099,60395.3978839433,70104.9342186284
48101,1111.67418785471,1290.39378069601
48103,3814.52151583621,4427.76750071441
48105,2754.53461139392,3197.37056962158
48107,4561.99915287729,5295.41424882189
48109,1726.35526597465,2003.89477674609
48111,5794.54206501949,6726.10835474378
48113,2095733.26815314,2432656.26275023
48115,10121.1652811264,11748.3061807574
48117,14747.5747410253,17118.4857344694
48119,4239.15242879359,4920.66469591589
48121,705497.225453512,818917.306859773
48123,16031.0097476043,18608.253661539
48125,1758.16282499768,2040.81591496343
48127,8050.4931887275,9344.74008280857
48129,2606.62946193686,3025.68727691095
48131,8871.92340049711,10298.2284772714
48133,14599.6695915682,16946.8024417587
48135,132178.697087105,153428.55894752
48137,1536.30510081208,1783.29097589749
48139,146971.597599738,170599.657303949
48141,667352.805484126,774640.554881085
48143,33952.9788791275,39411.4689900988
48145,13754.3837105314,15965.6231936329
48147,28240.3412785923,32780.4325662647
48149,20154.8597749395,23395.079231417
48151,3045.5737764546,3535.19898431024
48153,4542.1194284879,5272.33853743605
48155,918.443266789832,1066.09786602567
48157,645445.349207018,749211.120933892
48159,8528.40176304844,9899.4801845241
48161,15678.7410314244,18199.352055782
48163,16147.1073380384,18743.0158160323
48165,17090.2014630711,19837.7275641764
48167,272065.160914465,315804.032713556
48169,4953.23212886049,5749.54424889516
48171,21460.5600728346,24910.6919552388
48173,1120.42126658604,1300.54709370578
48175,6089.55717495804,7068.55191170961
48177,16569.352684069,19233.1439258675
48179,17403.5059194479,20201.4007756172
48181,108314.280741105,125727.551971505
48183,98559.6975777193,114404.761908703
48185,22965.0576146237,26657.061792919
48187,132674.895007864,154004.52870371
48189,26564.0829180789,30834.6885822109
48191,2356.94012360612,2735.85634190484
48193,6728.09392234526,7809.74376142269
48195,4293.22527913273,4983.43063088537
48197,3127.47824093888,3630.27091521989
48199,45804.4753711064,53168.2850898794
48201,3747984.07830492,4350533.09470602
48203,52922.2118914837,61430.3127944645
48205,4433.97372780962,5146.8066674971
48207,4499.17922380682,5222.49500084264
48209,183045.345476726,212472.843184689
48211,3036.82669772326,3525.04567130047
48213,65791.5502721995,76368.6053172
48215,690786.229405364,801841.280434254
48217,29142.8807658706,33828.0698631817
48219,18306.0454067262,21249.0380725342
48221,49017.8340214075,56898.2430782861
48223,29488.787970246,34229.5872412953
48225,18263.9003910207,21200.1175643962
48227,29154.8086005043,33841.9152900132
48229,3885.29333466244,4509.91703324799
48231,78400.8618579019,91005.0675350087
48233,16649.6667706022,19326.3697998663
48235,1221.41026648414,1417.77170754583
48237,7105.0134967681,8247.25924929816
48239,11736.989279496,13623.9000021982
48241,28252.2691132259,32794.2779930962
48243,1808.25973045894,2098.96670765574
48245,200041.714640679,232201.653391124
48247,4134.98267299318,4799.74796825411
48249,32190.8401092519,37366.0379328582
48251,139807.740118777,162284.093948949
48253,15969.780196485,18537.1804704706
48255,12405.7432079551,14400.1669332178
48257,108268.159780522,125674.01632109
48259,37716.6083005269,43780.1626696655
48261,321.256346132547,372.903495995127
48263,605.933999388617,703.347683040313
48265,41826.9401152772,48551.2967558012
48267,3448.73458707143,4003.17441121501
48269,216.291401356567,251.063739877907
48271,2915.95797343577,3384.74534607458
48273,24396.3977706598,28318.5130126992
48275,2913.57240650904,3381.97626070828
48277,39647.3271332245,46021.275759458
48279,10252.3714620964,11900.6058759039
48281,17039.3093686342,19778.6537430287
48283,5979.82109632861,6941.17398485979
48285,16026.2386137509,18602.7154908064
48287,13708.262749948,15912.0875432178
48289,13839.468930918,16064.3872383643
48291,70150.776236305,81428.6473098864
48293,18636.8440205656,21633.0179099945
48295,2570.84595803596,2984.15099641645
48297,9706.8718248515,11267.4083554765
48299,17331.1437226705,20117.4051861727
48301,134.386936872279,155.991808968258
48303,246961.044955542,286664.024375521
48305,4732.16959365047,5492.94233828465
48307,6348.78878099569,7369.45918818092
48309,204063.78047914,236870.331318706
48311,590.82540885268,685.810142387077
48313,11358.479327122,13184.5384574119
48315,7835.79216532209,9095.52239984153
48317,4589.03557804686,5326.79721630663
48319,3398.63768161017,3945.0236185227
48321,29138.1096320172,33822.5316924491
48323,46695.0870237511,54202.0769599649
48325,41019.0281160924,47613.4998450807
48327,1700.11402978066,1973.43483771678
48329,140614.856928987,163220.967831214
48331,19738.9759407134,22912.3353492253
48333,3874.95587797996,4497.91766332736
48335,6794.88979629361,7887.2781516791
48337,15759.0551179575,18292.5779297807
48339,482990.627063847,560639.176574198
48341,16651.2571485533,19328.2158567771
48343,9850.80102943069,11434.47650591
48345,954.226770690735,1107.63414652018
48347,51849.5019634322,60185.1474080848
48349,39849.3051330207,46255.7249871381
48351,10810.5941229505,12548.5718516182
48353,11700.4105866196,13581.4406932483
48355,288092.194717191,334407.671232818
48357,7821.47876376172,9078.90788764373
48359,1679.43911641569,1949.43609787551
48361,66315.5798071038,76976.8810693307
48363,23210.7710080766,26942.2775856479
48365,18443.6130995008,21408.7219953242
48367,113615.010452292,131880.459655425
48369,7637.79011040376,8865.6883144386
48371,12582.2751605329,14605.079250324
48373,40835.3394627344,47400.2802718756
48375,93367.1135672105,108377.386094722
48377,5330.94689225891,6187.98276522606
48379,9950.99484035321,11550.7780912946
48381,109507.859393444,127113.017683111
48383,3060.68236699053,3552.73652496347
48385,2744.99234368701,3186.29422815638
48387,9560.55705334559,11097.5711196768
48389,12703.939073796,14746.3026040053
48391,5524.97300229936,6413.20170835183
48393,679.091385141573,788.266300940194
48395,13577.056568978,15759.7878480713
48397,83427.2513725154,96839.5304018038
48399,8161.81964530809,9473.96406656926
48401,43263.0514051668,50218.286146314
48403,8382.88218051811,9730.56597717977
48405,6549.97159181632,7602.98538740559
48407,22948.3586461366,26637.6781953549
48409,53062.9603401606,61593.6888310763
48411,4814.86924711033,5588.93729764973
48413,2220.96280878269,2578.01847602572
48415,13282.0414590395,15417.3442911055
48417,2596.29200525437,3013.68790699032
48419,20097.606168698,23328.6211826258
48421,2403.0610841895,2789.39199231998
48423,185081.029254199,214835.796030598
48425,7258.48496905419,8425.40374119683
48427,51395.4490583786,59658.0981600322
48429,7447.73994524119,8645.08451358999
48431,1026.58896746812,1191.62973596463
48433,1073.50511702708,1246.0884148352
48435,3002.63357177351,3485.35544771683
48437,5882.01285233281,6827.64148484147
48439,1671896.74898236,1940681.17297573
48441,109763.115054604,127409.309817305
48443,617.066645046675,716.270081416382
48445,9810.24639167633,11387.4020546829
48447,1193.57865233899,1385.46571160566
48449,26042.4389501013,30229.1819154465
48451,94786.525888613,110024.991887671
48453,1013034.17619045,1175895.79291331
48455,11650.3136811583,13523.2899005559
48457,17233.3354786747,20003.8726861544
48459,33201.5252972086,38539.2070997142
48461,2908.00608368001,3375.51506152024
48463,21264.1483958675,24682.7039267467
48465,38984.1395275944,45251.4700276265
48467,44999.7441278239,52234.1802929808
48469,73224.1816269047,84996.1522901368
48471,58025.734736728,67354.3094214366
48473,43931.0101446503,50993.6300488782
48475,9540.6773289562,11074.4954082909
48477,28532.9708216041,33120.1070378642
48479,219990.620470944,255357.668252584
48481,33044.8730690202,38357.3704939938
48483,4020.4754605103,4666.83187067169
48485,105147.838240363,122052.052661969
48487,10153.768029125,11786.1503474301
48489,16983.6461403439,19714.0417511483
48491,469599.644715154,545095.377384698
48493,40610.3009826465,47139.0632189879
48495,6369.46369436066,7393.45792802219
48497,55650.5052666837,64597.2234250568
48499,36212.1107587378,42033.7928319853
48501,6928.48154419031,8042.34693219193
48503,14321.3534501168,16623.742482357
48505,11274.9844846866,13087.6204695913
48507,9415.03747081525,10928.6569123324
53001,56702.3835818835,13338.9906237324
53003,64077.1268601358,15073.8671002915
53005,579962.977545973,136433.783395119
53007,219057.399415574,51532.3062679347
53009,219429.115987121,51619.7509845292
53011,1385399.01228056,325909.128815579
53013,11307.5613558428,2660.05492846787
53015,313811.074787131,73822.6987964987
53017,123231.137295582,28989.5923433955
53019,21641.8495510697,5091.15155318054
53021,270195.384548572,63562.296210431
53023,6313.50665414056,1485.22514826625
53025,277320.425091739,65238.43119798
53027,212987.920434357,50104.4875748374
53029,241590.233725924,56833.0581341739
53031,91428.0889451969,21508.062697657
53033,6392338.94261936,1503770.1033535
53035,770313.07502,181212.820977656
53037,136017.052344372,31997.4235874799
53039,63631.6344804953,14969.0669437621
53041,229008.620914931,53873.2881083705
53043,31039.7524897275,7301.96759410541
53045,189456.275183666,44568.7697525578
53047,119865.825434094,28197.9172756006
53049,63762.1609101989,14999.7727221083
53051,38942.2765489551,9161.00221789036
53053,2567908.8772423,604089.462776626
53055,49889.4714575728,11736.282497446
53057,366623.203257632,86246.5237221308
53059,34285.8880458339,8065.60695123646
53061,2332686.06326105,548754.312612209
53063,1483455.57382983,348976.511039685
53065,129740.433594278,30520.8761591811
53067,824404.930007812,193937.696034465
53069,12734.8394893406,2995.81593951413
53071,172408.388451946,40558.3280937786
53073,650495.487614275,153026.251489705
53075,142171.657258004,33445.2677881943
53077,711859.934761441,167461.972413932
12001,270146.837081035,312331.326248418
12003,29329.8435980012,33909.813820528
12005,175421.784518617,202814.584851603
12007,28316.7038448214,32738.4683174498
12009,604411.664329615,698792.918546944
12011,1960789.91172946,2266974.95422194
12013,14162.8703851355,16374.458197143
12015,189685.065186526,219305.132791371
12017,150271.016889629,173736.426119095
12019,220151.553185518,254529.082498405
12021,386481.186599037,446831.741155387
12023,71980.1153086723,83220.0928975819
12027,38156.9115565781,44115.2630946211
12029,16895.0341793896,19533.2600939474
12031,961684.503772806,1111855.31447038
12033,319621.995711789,369532.225131639
12035,115553.157518027,133597.236709352
12037,12174.7467862295,14075.8812931839
12039,45847.3351141642,53006.5764822084
12041,18658.2387448839,21571.7959744283
12043,13867.6641537828,16033.1543538279
12045,13694.9584674132,15833.4799965142
12047,14487.1955984924,16749.4280658192
12049,27047.5178705703,31271.09397068
12051,42194.4090268815,48783.2316455401
12053,194715.620353454,225121.228896843
12055,106656.806464337,123311.685512848
12057,1478007.23112847,1708803.86271054
12059,19697.4851715847,22773.3248105887
12061,160579.136519108,185654.199096895
12063,46604.4286462728,53881.8931415948
12065,14304.4488838455,16538.1447342431
12067,8456.55401514435,9777.07812380988
12069,368624.221910682,426186.3413271
12071,773738.54468391,894560.856021259
12073,294786.516370709,340818.58819097
12075,41673.2796592895,48180.7258813205
12077,8388.27502285869,9698.13709882542
12079,18568.8735932159,21468.4761034928
12081,404907.477590715,468135.369824353
12083,367078.907658805,424399.720188113
12085,161660.555264574,186904.485624957
12086,2728087.13677348,3154088.65325386
12087,74532.5446967626,86171.094155089
12089,88988.6131075953,102884.534400695
12091,211602.621710222,244645.20181138
12093,42341.0080397301,48952.7226697714
12095,1399169.0935064,1617654.84039173
12097,377292.641622477,436208.368807847
12099,1502910.98946184,1737596.44067619
12101,556219.749112701,643075.646574461
12103,978996.240625704,1131870.34699622
12105,727750.635173863,841391.753899377
12107,74826.7468252876,86511.2371009779
12109,265757.903621026,307257.043598315
12111,329643.946035365,381119.14234296
12113,185069.20448745,213968.487322936
12115,435521.568705384,503529.971453045
12117,473761.820796663,547741.589034044
12119,132963.296448043,153726.037182962
12121,44599.2352992955,51563.5809813896
12123,21657.4938913142,25039.3965866131
12125,15299.5147861262,17688.5940836489
12127,555554.028937916,642305.971580862
12129,33877.4253047916,39167.5182639778
12131,74374.9005528089,85988.833259169
12133,25577.5113307732,29571.5401386617
17001,89419.4672889684,30536.4692051905
17003,7872.63010700309,2688.47862903802
17005,22446.7665574783,7665.50077427156
17007,73169.9542526251,24987.3111809081
17009,8989.09231797714,3069.74699215623
17011,44587.4284206382,15226.4677500872
17013,6476.02743917508,2211.54317358291
17015,19548.3377331504,6675.69637014213
17017,16599.3469727073,5668.62522251775
17019,286548.157352434,97855.3020733124
17021,44144.6698449276,15075.2670773206
17023,21100.7258257654,7205.8320623114
17025,18016.4477227441,6152.56070911946
17027,51329.930928528,17529.0113285759
17029,69175.5612995319,23623.238444807
17031,7037993.29524056,2403452.76081693
17033,25509.1800394769,8711.3054275738
17035,14712.1568706814,5024.15568828732
17037,143345.821963948,48952.1511456693
17039,21369.933972108,7297.76580470343
17041,26599.6780129865,9083.70708457299
17043,1261207.36868346,430698.383056829
17045,23451.1725857108,8008.50230045502
17047,8739.01571502947,2984.3466121677
17049,46473.2519838502,15870.4706155745
17051,29156.472133834,9956.84430292573
17053,17711.7095672395,6048.49357940665
17055,52569.3816327551,17952.2798785738
17057,46926.9428700722,16025.404638286
17059,6597.64939361412,2253.07669171941
17061,17722.6418777509,6052.22692935151
17063,69767.27260596,23825.3060105723
17065,11090.8290137888,3787.48351905442
17067,24198.669316926,8263.77010293442
17069,5221.54480799493,1783.14126741091
17071,9082.01695732382,3101.48046668749
17073,66841.5130053536,22826.1682315807
17075,37052.3334006738,12653.2563005966
17077,77551.0776900582,26483.4511713083
17079,13132.4380017878,4484.68662125592
17081,51496.6486638265,17585.944915235
17083,29753.6495955178,10160.7785436634
17085,29018.451713628,9909.71075987194
17087,16968.3124524661,5794.62578315658
17089,727549.364148371,248455.838836266
17091,150130.687175069,51269.1614551943
17093,176269.841607764,60195.6011733403
17095,67915.6125130961,23192.9698636626
17097,951842.112754973,325051.112979864
17099,148500.406370061,50712.425644668
17101,21424.5955246649,7316.43255442771
17103,46593.5073994753,15911.5374649679
17105,48714.3756386818,16635.8073542696
17107,39107.6077768121,13355.1260902291
17109,40561.6050748248,13851.6616328947
17111,420585.116915947,143628.505740938
17113,234384.637747413,80041.6228114413
17115,142132.335497185,48537.7493017905
17117,61393.1227542477,20965.5599528141
17119,359353.245741742,122718.012699811
17121,50842.076571958,17362.4105872868
17123,15630.4709536368,5337.75708365506
17125,18255.5920151804,6234.22773916314
17127,18819.9725453301,6426.96193006623
17129,16666.3073745894,5691.49199092998
17131,21095.2596705098,7203.96538733898
17133,47332.804897807,16164.0052549887
17135,38828.8338587721,13259.9256666353
17137,45994.9633989776,15707.1365554872
17139,19816.179340679,6767.16344379105
17141,69205.6251534382,23633.5051571554
17143,244855.058139682,83617.2387211252
17145,28582.5258319869,9760.84343082089
17147,22334.7103747368,7627.2339373368
17149,21264.7104834361,7261.83231148422
17151,5708.03262575107,1949.27533995692
17153,7290.48457227243,2489.67774447454
17155,7842.56625309681,2678.21191668967
17157,43431.3365840604,14831.6659934189
17159,21199.1166203678,7239.43221181509
17161,193883.160380401,66210.4946032433
17163,354870.998432079,121187.339222421
17165,32101.3632778354,10962.5154443208
17167,266026.843983771,90847.3375580782
17169,9248.73469262227,3158.41405334652
17171,6765.73366772649,2310.47694712154
17173,29563.7007003827,10095.9115883715
17175,7300.05034396989,2492.94442567629
17177,60808.2441418892,20765.8257307644
17179,180113.915291326,61508.3403476996
17181,22756.9708682386,7771.43457895679
17183,103526.247465082,35353.8906402815
17185,15742.5271363783,5376.02392058982
17187,23017.9797816976,7860.56830889018
17189,18977.1245089311,6480.62883552351
17191,22158.4268677409,7567.03366947603
17193,18498.8359240585,6317.29477543614
17195,75398.7790581315,25748.4479009152
17197,943927.119944738,322348.167619789
17199,91007.3853907455,31078.7382846806
17201,386145.605727491,131867.520077162
17203,52555.7162446158,17947.6131911427
42001,125540.081810405,54757.0972060404
42003,1482029.61668528,646420.160101733
42005,78894.4383111822,34411.5629472476
42007,199785.068014425,87140.6982680057
42009,58362.5065551231,25456.1045248751
42011,513284.887879675,223880.61322491
42013,148476.566386236,64761.35478953
42015,73517.4048388885,32066.2502767717
42017,765691.028929736,333973.162166791
42019,228941.94670689,99858.1190133513
42021,158668.799144349,69206.9236615132
42023,5419.68899621267,2363.91782538673
42025,78220.4810332633,34117.6014996562
42027,197903.350044973,86319.94514851
42029,639819.452762018,279071.476328301
42031,46845.5150970143,20432.7126989465
42033,96590.3870912605,42130.044355976
42035,47081.9485724506,20535.8384147381
42037,79173.5273105375,34533.29381795
42039,103139.838106697,44986.7329985729
42041,308789.431295346,134685.374278893
42043,339171.132888912,147937.028758107
42045,690711.148985056,301269.020864505
42047,36452.1920118554,15899.433810955
42049,328725.404445795,143380.892108368
42051,157550.005688418,68718.9370269944
42053,8832.13090972639,3852.33021825447
42055,188935.940187961,82408.6100103955
42057,17708.1360726265,7723.79716727438
42059,44158.2170901223,19260.5879395632
42061,55018.3134798797,23997.4603798647
42063,102462.224641014,44691.1768234177
42065,52923.3178908332,23083.6814858149
42067,30179.3925372643,13163.4128873514
42069,255535.837776455,111457.635736482
42071,665089.803860842,290093.701673341
42073,104215.976038709,45456.1144781808
42075,172807.277229589,75373.735150677
42077,450098.650933949,196320.531467546
42079,386845.383879208,168731.213038178
42081,138080.805842568,60227.0127498294
42083,49510.8759773195,21595.2690929471
42085,133358.229980116,58167.1563132713
42087,56229.730359177,24525.8467793328
42089,207514.248948533,90511.9523378511
42091,1012660.41877402,441694.351221321
42093,22217.4343154839,9690.62782927818
42095,372059.760559655,162282.134770224
42097,110713.021696188,48289.9453590301
42099,56393.0400793238,24597.0779438486
42101,1930545.13831721,842050.174534159
42103,68016.0609826024,29666.7168691271
42105,20140.7196652599,8784.82257304724
42107,172278.348732995,75143.0312297825
42109,49202.5374758484,21460.7804017344
42111,89512.0075792292,39042.6517924846
42113,7392.81165977649,3224.53913397704
42115,49148.9133886361,21437.3910641322
42117,49469.4391826554,21577.1955138909
42119,54748.974314563,23879.9821159991
42121,61750.5738835403,26933.885400651
42123,47763.2182258985,20832.989317457
42125,252112.427299648,109964.439160923
42127,62595.1532571349,27302.2674678857
42129,425213.41827965,185466.284092558
42131,32654.6316538166,14243.0434480351
42133,547280.1217138,238708.390113001
51001,58912.7843322391,21300.7601112382
51003,199311.013462177,72063.748699148
51005,27090.1093940176,9794.8166621178
51007,23963.62637849,8664.39199350865
51009,57616.6155718659,20832.111750083
51011,29006.1056909969,10487.5725377494
51013,431768.215955446,156111.976304798
51015,137743.908855531,49803.2811141519
51017,7560.0729244274,2733.45253686423
51019,144013.282086084,52070.0627091063
51021,11448.5792055472,4139.39762032973
51023,60923.5777818759,22027.7912537897
51025,29589.4727842732,10698.4972572567
51027,38290.7575849224,13844.571276657
51029,31261.1841109431,11302.9284065946
51031,100056.571607716,36176.8850942352
51033,56012.3560653561,20252.0687714381
51035,54309.6533618559,19636.4322463763
51036,12693.7033452587,4589.59006852801
51037,21657.5033378822,7830.58021170656
51041,643165.866381441,232545.821536237
51043,26650.7610518939,9635.96398273891
51045,9353.92673625198,3382.04604934902
51047,95900.0810681223,34674.0464677461
51049,18106.2561575628,6546.57598170619
51051,26102.0313797809,9437.5629184524
51053,52036.3447202449,18814.4849800465
51057,19967.5617895474,7219.557664884
51059,2091976.27275477,756383.953829971
51061,129839.284741637,46945.2511648287
51063,28710.7761000258,10380.7918984989
51065,49713.8144801387,17974.7409405082
51067,102165.808254343,36939.5097832036
51069,162819.578755578,58869.7483542212
51071,30480.9306236861,11020.8165942537
51073,68086.2318740088,24617.5513254896
51075,43302.245520599,15656.5464451739
51077,28347.9946888946,10249.6230885553
51079,36130.4763176336,13063.4906747317
51081,20665.7792793125,7472.00818854424
51083,61820.5046877881,22352.0880100321
51085,196459.806793789,71032.8541325563
51087,603088.54707336,218055.293306089
51089,92166.5316711541,33324.1282628997
51091,3992.4185446096,1443.51604912772
51093,67650.529576218,24460.0169256076
51095,139503.125246192,50439.3509714159
51097,12806.730719581,4630.45673293254
51099,48922.6228598827,17688.6742896765
51101,31261.1841109431,11302.9284065946
51103,19329.5040312765,6988.85875292295
51105,42700.6482056578,15439.0303281821
51107,753888.94068528,272579.333298713
51109,68529.2262604655,24777.7222843654
51111,22233.5783424925,8038.86837221997
51113,24175.0969498027,8740.85220433003
51115,16104.5778187585,5822.84053789695
51117,55760.7790063807,20161.1074861506
51119,19291.2205657803,6975.01681820529
51121,179631.489174935,64948.3351145207
51125,27217.7209456718,9840.95644451001
51127,42095.4048463837,15220.1959316933
51131,21347.5895695792,7718.52645446834
51133,22049.4531036772,7972.29525762549
51135,27768.2736399513,10040.016648545
51137,67544.7942905617,24421.786820197
51139,43573.8758234057,15754.7582676945
51141,32099.7743075278,11606.1326908863
51143,110026.679836241,39781.7203785638
51145,54056.253280714,19544.8118213403
51147,41568.5514402685,15029.7045443883
51149,69918.3691513296,25279.9867726921
51153,857431.130675322,310016.493592004
51155,62031.9752591008,22428.5482208535
51157,13435.6733670195,4857.85994615129
51159,16449.1290082248,5947.41795035592
51161,171703.165772876,62081.7363484675
51163,41151.0793641427,14878.7615419909
51165,149393.020499391,54015.1841068122
51167,48466.8673182606,17523.8893525615
51169,39315.2960424888,14215.0078152916
51171,79512.9348135581,28749.0392688378
51173,54880.2592999668,19842.7429876443
51175,32141.703817357,11621.2929051009
51177,248322.964408217,89784.7208364991
51179,278707.27485708,100770.603024084
51181,11707.4483531885,4232.99546461107
51183,20343.1043558441,7355.34045306679
51185,74005.5848485966,26757.7780887397
51187,73219.8622948401,26473.6888571534
51191,97969.2112270866,35422.1700822484
51193,32841.7443292885,11874.4025685096
51195,68150.0376498359,24640.6212166857
51197,52291.5678235533,18906.7645448309
51199,124475.953527828,45006.0620248589
51510,290640.777958913,105085.331817505
51520,30557.4975546786,11048.500463689
51530,11809.5375945119,4269.90729052484
51540,86166.9657212407,31154.8993507174
51550,446339.632132187,161380.48031424
51570,31665.8950319035,11449.2574307528
51580,10095.8967580128,3650.3159269723
51590,73001.0996348615,26394.5920873382
51595,9745.87650204699,3523.76109526795
51600,43787.1694168849,15831.8776182643
51610,26647.1150075609,9634.64570324199
51620,14524.0176004131,5251.366375982
51630,52933.2716261572,19138.7817362889
51640,11570.7216907019,4183.55998347656
51650,245214.711614355,88660.8875653745
51660,96649.343178549,34944.9529043632
51670,41070.8663888172,14849.7593930587
51678,13574.2230516726,4907.95456703426
51680,149794.085376019,54160.1948514735
51683,74898.8657101759,27080.7565654852
51685,31862.7814258843,11520.4445235865
51690,22886.2202780954,8274.8404021687
51700,326731.147788884,118134.32141777
51710,442524.046737727,160000.900820713
51720,7257.45124479032,2624.03533861985
51730,57144.4528307454,20661.3945552318
51735,22370.3050049792,8088.30385335448
51740,172089.646472172,62221.4739751411
51750,33268.3315162468,12028.6412696492
51760,420089.935956921,151889.527076163
51770,180739.886652159,65349.0920815845
51775,46124.283834323,16676.8947757902
51790,45451.5886548888,16433.6722086084
51800,167914.925710914,60712.0439511673
51810,820312.576343452,296595.749173607
51820,41254.9916276325,14916.3325076532
51830,27261.4734776675,9856.77579847306
51840,51186.8163906613,18507.325857264
24001,180247.598945075,38118.0431861458
24003,1482696.22993853,313554.683976425
24005,2117863.21204252,447877.263561143
24009,236841.187974225,50086.2296324435
24011,85511.1237553846,18083.5513331684
24013,431182.789415772,91184.8162431365
24015,263283.441114174,55678.1318437716
24017,417897.669009544,88375.3319762639
24019,81730.3679095275,17284.0121689736
24021,664376.328723547,140499.655686699
24023,74268.6866023687,15706.0455720693
24025,653865.981057271,138276.969289824
24027,833686.101176172,176304.610959098
24029,49715.5315086236,10513.6422796143
24031,2689502.23302094,568765.203351016
24033,2327652.92555567,492242.755287554
24035,128962.938571515,27272.5677937004
24037,290557.614125418,61445.9651508096
24039,65570.6443787922,13866.6183006179
24041,95174.1930296639,20127.0586756431
24043,386648.198890232,81766.8186949576
24045,265213.495215579,56086.2919858182
24047,133813.671359531,28298.3814133003
24510,1519188.07512373,321271.833823927
34001,404097.228177047,166145.001760546
34003,1428680.71567148,587403.583764495
34005,682536.111318769,280625.442367571
34007,776210.89715196,319139.929406703
34009,141057.779740536,57996.0549817532
34011,229163.144224331,94220.6685563361
34013,1224498.74040564,503453.949185088
34015,446957.557691969,183767.071465994
34017,1030497.74093068,423690.233544867
34019,190609.384327408,78369.2494935368
34021,563118.460761909,231526.74933393
34023,1264479.3388486,519892.014421661
34025,948357.205255873,389918.06562907
34027,753795.278919634,309923.724317957
34029,930565.402161447,382602.947013232
34031,769092.030292316,316212.99978567
34033,95610.4432807111,39310.3346411486
34035,504119.98958239,207269.465654429
34037,215310.089855262,88524.9706350194
34039,852641.013468528,350564.252377835
34041,161330.841273233,66331.3456226623
11001,13154382.3787717,467375.550783148
8001,1070249.1745859,459229.84531797
8003,33576.8259329501,14407.3744186003
8005,1358110.52419859,582747.36459735
8007,29018.0059763049,12451.2447310136
8009,7407.04821449482,3178.26697425046
8011,11535.6347088069,4949.78914141157
8013,674713.627303924,289510.743907457
8014,145751.927515883,62540.2352249536
8015,42104.9632656399,18066.6859893444
8017,3787.29552659593,1625.07870143887
8019,20063.7720414967,8609.10071215568
8021,16971.4690309774,7282.23415909664
8023,8039.98782735029,3449.85303795352
8025,12536.7548807744,5379.35664086346
8027,10482.8037841552,4498.03323806237
8029,64456.4190058888,27657.401689917
8031,1504185.12681122,645426.055462623
8033,4250.62387064699,1823.88680035876
8035,726337.505923685,311661.871286218
