"fips","raw_gdp","gdp_change"
1001,1343.41537272631,0.612851104864847
1003,5048.50161637412,0.612851104864847
1005,627.557828296349,0.612851104864847
1007,549.252929934951,0.612851104864847
1009,1398.15584670504,0.612851104864847
1011,252.642729526884,0.612851104864847
1013,486.657647828666,0.612851104864847
1015,2795.94691903884,0.612851104864847
1017,820.620743852605,0.612851104864847
1019,626.633733222519,0.612851104864847
1021,1066.74617127984,0.612851104864847
1023,317.23211152933,0.612851104864847
1025,591.907213079638,0.612851104864847
1027,325.694876942301,0.612851104864847
1029,361.077990953429,0.612851104864847
1031,1245.1451571119,0.612851104864847
1033,1325.27392732954,0.612851104864847
1035,303.978642707292,0.612851104864847
1037,263.099594836015,0.612851104864847
1039,909.066369734718,0.612851104864847
1041,338.413343353174,0.612851104864847
1043,2005.0431272973,0.612851104864847
1045,1200.39950090539,0.612851104864847
1047,974.67711997666,0.612851104864847
1049,1729.12779288474,0.612851104864847
1051,1974.74253619223,0.612851104864847
1053,911.32797083646,0.612851104864847
1055,2501.25786365268,0.612851104864847
1057,402.78386073287,0.612851104864847
1059,768.725509969616,0.612851104864847
1061,644.288812790959,0.612851104864847
1063,206.26774779546,0.612851104864847
1065,360.591625125098,0.612851104864847
1067,415.161871063911,0.612851104864847
1069,2534.40369485348,0.612851104864847
1071,1264.25933416533,0.612851104864847
1073,16058.4135089009,0.612851104864847
1075,338.705162850173,0.612851104864847
1077,2247.61808417771,0.612851104864847
1079,808.023868898814,0.612851104864847
1081,3870.69380819474,0.612851104864847
1083,2257.88040315551,0.612851104864847
1085,249.213850437146,0.612851104864847
1087,463.506634400078,0.612851104864847
1089,8675.03977874636,0.612851104864847
1091,474.81463990879,0.612851104864847
1093,728.576010840837,0.612851104864847
1095,2312.98565150549,0.612851104864847
1097,10090.7534318542,0.612851104864847
1099,524.010543444538,0.612851104864847
1101,5524.38626110524,0.612851104864847
1103,2894.02258832192,0.612851104864847
1105,231.801953782872,0.612851104864847
1107,494.269273042056,0.612851104864847
1109,813.787303964545,0.612851104864847
1111,547.258830038791,0.612851104864847
1113,1414.9597860739,0.612851104864847
1115,2123.13275041622,0.612851104864847
1117,5138.01724707856,0.612851104864847
1119,315.335284798836,0.612851104864847
1121,1958.88701018862,0.612851104864847
1123,986.982175433451,0.612851104864847
1125,5020.85171903346,0.612851104864847
1127,1569.33229998637,0.612851104864847
1129,404.194321635032,0.612851104864847
1131,263.70755212143,0.612851104864847
1133,581.377392896258,0.612851104864847
2000,30133.3004301781,-0.699170568904523
4001,1767.37339372059,2.50595706761005
4003,3111.94985168554,2.50595706761005
4005,3476.43765276651,2.50595706761005
4007,1321.0794860727,2.50595706761005
4009,936.090638915037,2.50595706761005
4011,238.757955697561,2.50595706761005
4012,511.238646608239,2.50595706761005
4013,105380.898251217,2.50595706761005
4015,5085.94308780955,2.50595706761005
4017,2685.61227632971,2.50595706761005
4019,25173.3780839366,2.50595706761005
4021,10329.5808162743,2.50595706761005
4023,1148.85089125447,2.50595706761005
4025,5560.41355395415,2.50595706761005
4027,5131.37716939256,2.50595706761005
5001,416.830876147263,1.05064236726061
5003,471.385804081927,1.05064236726061
5005,944.401826969983,1.05064236726061
5007,5951.72221372063,1.05064236726061
5009,855.497499965345,1.05064236726061
5011,251.627716850163,1.05064236726061
5013,118.087539717163,1.05064236726061
5015,636.657845863793,1.05064236726061
5017,250.250067154843,1.05064236726061
5019,518.960640226971,1.05064236726061
5021,345.790073525272,1.05064236726061
5023,577.992929671425,1.05064236726061
5025,189.312028965197,1.05064236726061
5027,551.656859662561,1.05064236726061
5029,479.284329001761,1.05064236726061
5031,2432.28645874363,1.05064236726061
5033,1429.61004966162,1.05064236726061
5035,1132.10659795731,1.05064236726061
5037,390.908101046995,1.05064236726061
5039,169.887168261188,1.05064236726061
5041,273.348660379705,1.05064236726061
5043,425.99224662114,1.05064236726061
5045,2805.95097777087,1.05064236726061
5047,405.373422847853,1.05064236726061
5049,277.803061061239,1.05064236726061
5051,2256.63612259035,1.05064236726061
5053,414.764401604283,1.05064236726061
5055,1027.03784786092,1.05064236726061
5057,505.872968121433,1.05064236726061
5059,767.764175201729,1.05064236726061
5061,306.527057208657,1.05064236726061
5063,852.237062353088,1.05064236726061
5065,309.695651507893,1.05064236726061
5067,396.809033908615,1.05064236726061
5069,1616.60303497303,1.05064236726061
5071,599.89755982701,1.05064236726061
5073,158.154185022714,1.05064236726061
5075,382.045221340438,1.05064236726061
5077,214.385253420017,1.05064236726061
5079,315.206250289172,1.05064236726061
5081,284.852035335625,1.05064236726061
5083,498.984719644834,1.05064236726061
5085,1648.65635121747,1.05064236726061
5087,369.944864849879,1.05064236726061
5089,376.006523509286,1.05064236726061
5091,1003.68668552525,1.05064236726061
5093,985.019532153662,1.05064236726061
5095,165.432767579654,1.05064236726061
5097,205.17796128963,1.05064236726061
5099,192.365819123156,1.05064236726061
5101,180.196580147831,1.05064236726061
5103,551.358368895242,1.05064236726061
5105,236.175079434326,1.05064236726061
5107,437.403778264039,1.05064236726061
5109,248.573926692204,1.05064236726061
5111,550.462896593284,1.05064236726061
5113,462.545885203625,1.05064236726061
5115,1467.12804303083,1.05064236726061
5117,189.472754762984,1.05064236726061
5119,9050.03341766662,1.05064236726061
5121,400.528688085979,1.05064236726061
5123,604.948942043183,1.05064236726061
5125,2701.47920920912,1.05064236726061
5127,237.231277534071,1.05064236726061
5129,182.95187953847,1.05064236726061
5131,2924.86510730523,1.05064236726061
5133,389.668216321207,1.05064236726061
5135,390.494806138399,1.05064236726061
