Financial.services.and.insurance,Gasoline.and.other.energy.goods,Health.care,Other.nondurable.goods,Personal.consumption.expenditures,Food,Household,Nonprofit,nondurable_goods,durable_goods,goods_clothing_footwear,services,Recreation,transportation,fips
3.998755026421425e-5,6.71429246165185e-5,4.7898356817549e-4,5.654953138836067e-5,0.0016334360283683225,4.260451394967282e-4,0.0030382604413810425,5.248786117589512e-4,2.8694800745969793e-4,2.6574788388412723e-4,2.5646033628788547e-4,0.0011518507142177082,9.661143163440839e-4,1.6905339628128967e-4,01041
0.007922197141354727,1.2605355238479483e-4,2.4229333732996272e-4,0.020058397519255273,0.014620061160201312,0.0026719855917191103,0.010084509581730912,0.0014852960968308301,0.013623979492157889,0.009524854776806636,0.06329096128571228,0.0019453297725566595,5.124357561740802e-4,0.0017124767798861633,01043
0.010727078197732404,9.446460806615141e-4,0.01574376700567702,0.012836460743970268,0.09682069644936886,0.01597163708502223,0.0459696145404885,0.00811662765999464,0.0030963825921119684,0.0020260663049118843,4.4668828036973816e-4,0.05559734374433109,6.321613055667404e-4,0.0022799072679937425,01045
0.007376641592732075,0.0040412338417202725,6.72615406180577e-4,1.9335351482569307e-4,0.004403605949257339,0.004656128007875094,0.12240520922185512,0.014405936034096525,0.0012220580646282184,4.8311137230348187e-4,0.0031995653372054074,3.2526441009519063e-4,0.0010093195937340108,0.001116867942146622,01047
9.131166849419049e-4,0.001538187822209,3.0126774962298746e-4,7.32926858549163e-4,0.0015439549409725602,6.45299505979486e-4,0.0018777167693504163,7.030393662796287e-4,0.01124461569897967,0.001268176688984016,0.002941045685758108,0.009143958400844988,3.333088185782508e-4,3.47891765978958e-4,01049
0.0017100229669567678,0.001633848237883443,0.020652655643081403,0.018578096639573993,0.004841123155334396,0.011787336707930252,0.0314637530170806,0.021861095362455726,0.05043434428106974,0.04125485373637332,0.09102771455799574,0.5573898219575315,0.0034732947533181787,0.009885440208078407,01051
0.0012504528040929107,3.198357341658331e-4,0.012209516595602172,0.0068775102287651066,0.0077089289873426125,0.013481848249781263,0.05158461557659711,0.015689004640812472,0.011967761288833065,0.0021027807189818643,0.020956886110460052,0.03449469890450892,0.011408327716566375,0.0015955949759225059,01053
0.02435858676104696,7.814921646436665e-4,0.008723932755967789,0.02792187042154095,0.011227461798040067,0.04737757530738504,0.10497697097999346,0.0028004156537536668,0.009424813056081366,0.14335622113405708,0.004653888026622402,0.3333150400245907,2.6612743400576813e-4,0.005347486674031031,01055
9.36746789290227e-4,9.91231998216452e-5,0.00542428134610334,4.1098286495198146e-4,0.04253439997855251,0.0033465131053345325,0.025878037882007137,0.004607038539793069,0.007105532245009175,9.289003826888044e-5,0.01003835152137712,0.026122420604894087,3.547256489502199e-4,2.608207119028822e-4,01057
0.007880694371819229,0.007047374435053106,0.0030267645256139915,0.005758890711261543,0.04444766791480081,0.013738964983484156,0.032010537360791076,0.0018711454927869684,0.003741518551208969,6.004857104070846e-4,0.017903364308547273,6.75208253151973e-4,0.002045862649475183,0.02367969562658016,01059
8.094184297297675e-4,4.1042032305683117e-4,0.005987703859328613,0.0054753256975880234,9.223425939136997e-4,0.002780054928681593,0.0034236516782003706,0.020203666690328265,0.010517924508744718,0.00329926756094062,0.013146625848704659,0.04999133427568759,2.3218216259894808e-4,0.00038980543075479047,01061
0.0023428167554757347,1.1498016532509514e-4,0.003462821129772814,0.0019759379905664436,0.016961136011300223,0.0044545886275466715,0.022257245788816087,0.0019542118020949967,0.0052520574508609155,0.0034060386514535522,0.0022674762817237923,0.006349970412530637,2.671056236786898e-4,0.0024088771562117725,01063
0.002073683772039194,1.1435464907623141e-4,0.002652873957849975,0.0024092706010864842,0.033232652678930594,0.00509144374527479,0.013025569729196168,0.011527792008716363,0.00805309387024519,0.010572659543744636,0.00834607503639953,0.012041146247578443,0.0031947263781384795,0.001826832167351312,01065
0.0011147799914345597,7.673415921048e-5,9.009692636311655e-4,0.0016116421564230038,0.0365584489656596,5.08917994722718e-4,0.016096247503351802,0.0036666544991101743,0.010227918351332622,0.003995211510849989,0.005192468641904449,0.033043470295638665,0.001536074301200226,0.016415684310141874,01067
0.016262877397071124,0.012846312760896726,0.0029004950640027106,0.00408289238550381,0.6347099876316401,0.03444335676313397,0.31348735004735806,0.010629621611814853,0.04652674719811499,0.07129925986448259,0.04332504895074145,0.3576797477018991,0.12523230260206847,0.009174120123976098,01069
0.016311301959508914,0.0028725076807831107,0.0329755066434272,0.004032043218537638,0.04038726923852906,0.008871176824596491,0.11540518389902517,0.05100643779257364,0.008507674226479862,0.027409397366164854,0.07965528093556565,0.05017009668658689,0.0038346497718084226,0.0016941837424002274,01071
0.018896324697463683,0.01633728194668633,0.6943732345021535,0.11314124613070277,0.6940646916853541,1.168195860893108,2.088412730083987,0.1507993498434026,0.07238878391744465,0.31282669051233103,0.8508590272916317,1.5994891231484887,0.06174552221561134,0.007428042820358771,01073
3.6064188195489546e-5,0.13958909152592744,0.0010942817034089582,2.9365427200574233e-4,9.872013662637542e-4,0.01635558745457386,0.004169449364341309,0.015470282164919068,0.017671004402831876,0.0012873077565989115,0.00797915028328542,0.04288985801779514,6.365503142704171e-4,2.7712518143573663e-4,01075
0.020294710862326575,0.0316930393472411,0.480101763969165,0.0015243169380299462,0.4240308827525059,0.018217705944472466,2.6929016145105957,0.07033436182979469,0.2590185606078742,0.014810486809135342,0.08769967852874541,0.15636765650854506,0.010550144082368557,0.013622901245423806,01077
0.005258095591300542,0.0010529877527412556,0.0079695599535965,7.570028880153761e-4,0.026806812050672132,0.01994696888089125,0.21899395735674396,0.04124904597017454,0.009758107481614813,0.006751270989442202,0.010463327297435402,0.1689838143916602,0.005660164825450625,0.003238514613236519,01079
0.05324200263347288,0.011306272544143953,0.0801250170626231,0.00662010760186728,0.4811491983890267,0.07342637028899998,0.060694270141109716,0.16223138609211632,0.11010065409223643,0.012444278592392916,0.3031075181964402,0.10413088444197559,0.06328272274289898,0.024326771674623722,01081
0.01882517837149075,3.895692695782806e-4,0.015703940372973853,0.020412613562978767,0.21970219670465982,0.01142813614810869,0.04544969242287066,1.1700017182051094e-4,0.05554077864892083,0.035781114050519036,0.011274917146962153,0.1257081187013667,0.009111208872702439,2.224136136053675e-4,01083
0.0015029557439586883,0.0013828417022053925,0.001685641601562046,0.001656306613636739,0.024180644336043864,0.0012137352199099762,0.007323041206564573,0.013082368842189803,0.008937851767710706,8.530215232502132e-4,0.015822683588569555,0.012298911705747177,0.004970803101989268,0.003319973924994905,01085
9.893538164359428e-4,5.968832283607951e-4,0.0018241627316854072,0.006933829726590565,0.01571359202162869,0.004019125402350246,0.022148170982321407,0.01007531049806954,4.1103584050407874e-4,7.186586173531644e-4,0.0019343908900328098,0.008178588154824452,5.239887349332687e-5,3.8578449208938684e-4,01087
0.0566399169636298,0.009120953721800001,0.05552877766282379,0.042639618395769956,0.3636274332661674,0.005374759001614234,0.05224766700034037,0.02207550194542207,0.08935830310005141,0.00562443526040141,0.11850961710980187,0.6559997453029033,0.050498706395827306,0.05511042973929072,01089
0.004046278756991158,0.0011037130150577563,0.003235906287214949,0.0023422446328749125,0.017761864224692114,0.006184785626481099,0.009676374451315748,6.946447949094591e-4,0.01044689223182155,0.00494893179536365,0.015676312108353373,0.1020058934981344,0.006744691464149214,0.007628119864449717,01091
0.002374791958603626,0.0016692974300140566,0.0011617579850619134,3.9685251752654354e-4,0.03895502353325009,7.001698703117956e-4,0.10802810654217974,0.039041174218463995,0.015777903256587754,0.022765029237925817,0.008321747716745301,0.004887375473781456,0.0033906885697375278,8.51467199220718e-4,01093
0.021172649037527483,0.004850536984415312,0.037702086093494104,0.020044887725272086,0.21283504882209947,0.007793988756452508,0.00350263371707476,0.009282748324290834,0.003805417532518761,0.010237190344883981,0.03417287378935265,0.005625318689305735,0.002239099949731139,0.024506702184806023,01095
0.08800016891087635,0.005701052280188133,0.15551998554341773,0.07242675009755004,0.3448808744291584,0.016613518173407678,0.401304283065565,0.08481734358957005,0.4487545856217652,0.05264784797877203,0.10608646526855031,0.3412706705529691,0.018833034717211945,0.0080035228126143,01097
0.0013042043990000346,9.332220851687534e-5,0.005208561011887065,9.789734042441242e-4,0.04125070486540251,0.004379532571219626,0.02715016311570372,0.004216418853962382,0.0036992202150189692,0.0028003300719934778,8.621192817384772e-4,0.006382265553409436,0.001051749897662855,2.997299656471881e-4,01099
0.012073016714460415,0.0024343074616286053,0.035179304270134895,0.01800029729039421,0.21424691548543123,0.050022348565742523,0.17866560429026315,0.054091828360481285,0.017157375450068117,0.02548553178199116,0.03646804325413584,0.12689604901653384,9.046939293861554e-4,0.0045977490710837595,01101
0.006708570411838812,8.115557017868592e-4,7.072833925235413e-4,0.008905641327807941,0.36793385451582994,0.015280295414183279,0.02069615732753117,0.02048887407360558,0.019560543221772482,0.03562252286215135,0.03173376552027204,0.4418151878427367,0.011830556280531734,0.012703596987162434,01103
0.0014459001193510266,4.429747647787751e-4,0.004323632571289998,1.9842016734666437e-4,0.011712727178039473,0.0034960475827919613,0.006510408688935685,0.002498889976682586,0.003844001069115984,0.0023993434801339976,4.464317419577875e-4,0.0087920919998287,4.17201715121134e-4,0.0010377278081953774,01105
0.002268613383161368,5.221734622201174e-4,0.0055159657203584294,0.0066588598670749115,0.003365000241877842,0.006203392257092951,0.07216779769604893,7.375187043497496e-4,0.014918598812906499,7.897464722935656e-4,0.008151801048693683,0.05438668839520329,6.345604699513606e-4,0.0016352139495184061,01107
0.0012904002149753617,0.0010591664093724223,0.007812691911903044,0.0034850501360704665,0.15050287220519187,0.04194691090052718,0.061241666813692884,0.017617267941004704,0.06807776408510026,0.005465472276038068,0.0031782467877737044,0.027677639342722105,0.0026177276782050384,0.003553664227531565,01109
0.0028447594797412342,0.0013499842309565614,0.012891918359801195,0.003848015906508749,0.05380854009459602,0.005676162393852611,0.013236496120395885,0.013002531306329593,0.021296925648074533,0.010147828634605678,0.017454930396986923,0.027839579989339395,9.220308691463257e-4,0.0029352831251995798,01111
0.001774466592222892,0.005776275298292097,0.040609200817296555,0.011733242567114176,0.04627520814359287,0.015738749991107217,0.015242352257485279,0.039980166879589614,0.03353533832247914,0.015368292748916802,0.0722610106146876,0.1829919520743481,0.012513806887605115,0.010564844326427021,01113
0.02107837976953237,0.005107779786588362,0.0450720147058775,0.017699802444068134,0.19582426410901793,0.020372273761091318,0.2390694637771105,0.06031087016656902,0.14354881678580186,0.0225828738347991,0.05689994684074717,0.05192427901787477,0.009356714559954482,0.0013255682659229066,01115
0.026620675115024497,0.018322593271850738,0.0786215543296655,0.021375889558705875,0.02995828691027828,0.08713943931991593,0.6260265691379938,0.11807599470326954,0.15308848810245776,0.0398858730746893,0.08056457867924352,0.11501579408023475,0.027171186871369844,0.0442812842449735,01117
0.0037919683197913216,0.0014594542257566525,0.007198772973747112,0.001052073631468953,0.02933514209158454,0.009845768615306387,0.02144252705404037,0.009449391194645905,0.005894011038442828,0.007923754712121514,3.4555741278399185e-4,0.0030294413625282877,0.001373271002447833,0.005802790917305507,01119
0.021084250459821614,4.1271717178743345e-4,0.03884500244821617,0.008036287688576923,0.02619141737054952,0.021683717956446715,0.3286436567950637,0.042904442306144264,0.12732243628934772,0.009566829894915214,0.02062762080866778,0.07954111416517441,0.024187324398389998,0.004885571455929759,01121
0.009835690165908116,0.0017523346836647066,0.0022214478246812804,0.01893866137940342,0.09959100806285585,0.01482461626561073,0.13169348680477358,0.016315967269965415,0.09940486270374527,0.006324335688521919,0.03507703205661552,0.09197555527047596,0.0011787785842994794,0.034399564189663244,01123
0.15787793891408863,0.00898951048976603,0.4351033474278482,0.3485587949025055,0.8025394574446848,0.10534668508131205,0.6275966883515709,0.7395086087377382,0.06628449664302423,0.022146413241818784,0.9227364976830421,0.2379665351678257,0.0517855668608912,0.0038490243112001025,01125
0.05719394166286911,0.022666295017115833,0.012532116369785766,0.03569893174861608,0.05511973784471551,0.008643556761047243,0.06409149684774752,0.012061460982683755,0.28169317669966504,0.10549657053201562,0.10627135984983749,0.23378184231348767,0.09782731399838948,0.023553805465737033,01127
0.016212790368226017,0.002586719468180438,0.0026901313877994147,0.014392463717946374,0.2828953486716524,0.005796556201210613,0.022381826013499147,0.0379934792451634,3.2462022667100604e-4,0.01789547211973437,0.02832315555029499,0.14485085591925667,0.0015839893333625744,0.023275764161056,01129
3.4721088205454066e-4,0.003108188916709068,0.006344801357209087,0.013415296770926673,0.010238147759965212,0.001765272475907839,0.02287408485237836,0.0072928215104145384,0.029299534282091835,0.0013795127514358405,0.0220810911516321,0.0072103013599216885,0.0037769404562521427,0.00867057461733426,01131
0.006088262203370893,0.0013074253170817715,0.04544068401812734,0.015178379327222236,0.047636606835331816,0.030835888846946984,0.10262554102630973,0.023424204155474734,0.0506521240122144,0.004241863499421105,0.03161667991939605,0.20893121176924145,7.324654378719674e-4,0.011447085997226693,01133
0.01400442391031595,7.643944225015907e-4,0.07437270957918724,0.06340567642741943,0.3369848753646674,0.006966993446443505,0.41407100861833973,8.556078922953067e-4,0.03117755714100875,0.001786623588621072,0.3502537249837318,0.29111849648750987,0.042686450022508704,0.04401815584952402,04001
0.11458956839168098,0.017897769316630657,0.028910029016533875,0.04345080203099934,1.4577977733874161,0.09793006203277992,2.41685889179044,0.13892716740972355,0.5898498799023576,0.06450465414705858,0.4805724980689889,0.018524144758111646,0.014268120535926639,0.015657579809520657,04003
0.012142892929251397,0.014047521926168047,0.01710853932239937,0.031103484824416328,0.17073237936481778,0.005815390964052204,0.2014555831228698,0.017944919468892907,0.046861104250424425,0.0749015212078608,0.1299267999770448,0.1706548923091711,0.003874864816632421,0.02857014818526641,04005
0.008104993487920811,0.0011089018673138052,0.00308400585295014,0.030261986135411645,0.1662892135820249,0.010481585347782423,0.0976895746465385,0.004570570501738827,0.014884012634015079,0.011547601810764951,0.06378368702679231,0.14191681593434233,0.01733074655462203,0.0013768694115389626,04007
0.0060084076703302135,0.0040627809459517624,0.014083549444386466,3.2086341798444323e-4,0.08636416184850262,0.005485500363380679,0.021712390092842884,0.037594118907217824,0.04336542228090956,0.009709481110878576,0.018506530944719643,0.024671740727610397,0.00316782951513061,0.008897205480902056,04009
5.165928244308106e-4,8.89891955952116e-4,4.8073505220251226e-4,9.69007843151987e-4,0.01717843315878833,0.0027896453800598697,0.006026868625462971,0.0037454924291225756,0.020933025122936377,9.440389691692385e-4,0.008798370126800962,3.051568277233191e-4,4.0373575632662574e-4,0.0010889862050577905,04011
2.4021734194347045e-4,0.0010729055453990535,0.003498635563942447,0.003995825194203197,0.011369004119391173,0.006992302672079363,0.09030363858761398,0.012174172287049392,0.009073249550523004,0.006819512941865244,0.010326073038625181,0.054519708345923214,0.0016921479072404101,0.006470005410057683,04012
0.1250796641935456,0.19524484323215166,2.4307489692514124,0.12895924150365015,11.113940191109489,1.193047488938467,3.9299207218129673,2.1913787931151667,2.479475630501994,0.6795448516976575,8.047303155026913,4.829141340322478,0.9286714354244922,1.042474034507115,04013
0.01424917490800899,0.01247019583564632,0.035164060454721036,0.012247786159163361,0.9593309770667983,0.04560734812435128,0.0907018164646373,0.11842140284160241,0.4593693939386979,0.06282684646860476,0.09209400029010364,0.08255340061251606,0.03661309551861963,0.00828335110157254,04015
0.09796004434778612,0.005175139351253513,0.023689416855203396,0.0165595749869217,0.06716035708113367,0.012498750226480658,0.17412154368527707,0.03638148531399957,0.04263845804678682,0.03918394257640126,0.09247564791365462,0.3064574329026445,0.016061192046845214,0.002214795935181266,04017
0.16113794226772987,0.03948475071457635,0.41131894342357717,0.07638479630598591,4.678290962644677,0.2087977827420305,0.46769994693927375,0.24349395938334303,0.08364698810285373,0.1994451308127537,0.3024952751883937,0.6678517379816512,0.16130959245001522,0.02084248696493217,04019
0.0032176020872968255,0.0016744275297674725,0.22083419591256298,0.1641172778993486,1.398375359557378,0.13859324108007626,0.6033832788102078,0.09436592529359858,0.009340743844621247,0.25740799208749515,0.26069907864687863,0.3009549781700735,0.04477747310660321,0.0483381204190056,04021
0.0012203318930201076,0.0011365499976287794,0.01556641864381531,2.8832124668698434e-4,0.048900605361584026,0.0010315152253937941,0.013604720347442536,0.01899667620466943,0.009774832933793142,0.0014834473021299302,0.049257877754014,0.043519888548716044,0.002599559698748316,3.056710632704115e-4,04023
0.0027469898054223885,0.007751182864978783,0.05416070161084689,0.004620748048344322,0.861715018408467,0.05891461422798194,0.26964375710036137,0.030171817907843523,0.042540092344785785,0.09649642225876422,0.1277629621865291,0.12566970909945352,0.005861339261663071,0.010781066750384738,04025
0.007638697195481469,6.608043599031823e-4,0.008460833642400903,0.12075074695870582,0.06066617991583121,0.04934414196999238,0.09964052912067208,0.024758747783837333,0.04468173274955574,0.023273609524410627,0.09756594350946891,0.4519891065888972,0.02956274062976885,0.036813855503699595,04027
4.7192691010159376e-4,2.768373913933288e-4,3.5927995331144124e-4,0.0019518182547435142,0.010535344470006031,6.756837330302634e-4,0.011398959335455898,0.003507468179417962,0.0035147804655958057,5.298673354360699e-4,0.01368410416848834,0.011337411946223248,6.67523649991814e-4,0.0010229206121771146,05001
0.001811951551259313,1.0547148690321387e-4,0.0016420088137286092,1.1666458126149259e-4,7.836924585263291e-4,0.001019614836997666,0.015607594482410204,8.06455838670679e-4,0.0022231428850967377,5.765152141060753e-4,0.008107685438217932,0.0018248820784658602,0.001299701446450989,1.8217636044823556e-4,05003
3.6372360887030805e-4,0.002176525507601559,2.281690314767734e-4,1.4593904601297307e-4,0.026519161746581695,0.001664402745481383,0.03974145270812555,0.007270326774396329,0.0030512590222223166,0.0017804222800525229,0.010184988927176796,0.0014654476268670595,3.579583593627858e-4,7.191539220361158e-4,05005
0.0012955446015332547,0.015579127609168944,0.0019155094529037158,0.01183157972946145,0.017529112729452657,0.007262355368022851,0.004058224651912711,0.15328519659483383,0.004126865464657992,0.002235311495294349,0.00416871143563948,0.006937657483095469,0.04650251768503841,0.06308371445479158,05007
9.03854678576266e-4,0.001352757898949258,0.009303638128082638,0.007933966053202518,0.13791545287817744,0.002817046910429339,0.008909126204919229,0.013948203771897824,0.0026794281557901284,0.003786256020498883,0.003535090754377096,0.0159517117047056,0.0026440935408010968,0.003251946968142037,05009
8.111691016281221e-4,3.753130181440681e-4,8.136781926387398e-4,0.0025658290262377285,0.009577561979478687,0.0019434996414494227,0.002505913498418757,0.0021881306850799935,2.974222195271386e-4,0.0019243866184799575,0.009106116775653084,0.0026165388306691934,4.973305246118005e-4,5.319207238380732e-4,05011
3.9519169240301625e-4,1.6998459340810665e-4,1.022705875977811e-4,2.582837543795977e-4,0.006434508314495483,0.002082651939163942,0.001801783456046971,2.132881883285562e-4,2.1843271011387554e-4,0.0013159176491543854,1.0181554167736664e-4,0.05278940797775043,8.06434982697907e-4,1.295913813892822e-4,05013
0.003596041153353679,2.929614517851996e-4,8.474957345568168e-4,0.014109108407057685,0.08179115928290609,1.4436715832013248e-4,0.02834339869183871,0.0027356218101903767,0.010681260200003964,0.0028389438019929365,0.015228897990510915,0.007297582265862186,0.0034315281382418144,4.1300417668322195e-4,05015
4.8289884253686953e-4,0.0012324455984849027,3.625848641004232e-4,7.34829308040962e-4,2.7559072255737275e-4,0.0018732079179191597,0.013050608601421617,0.012045960045211607,0.005220448628779397,0.00582891395510276,0.005691701374705078,8.434318540212263e-4,0.0015906287296055155,0.001018306291631585,05017
3.27481135382066e-4,1.4758885062240518e-4,0.0021426603328767338,0.0017596314916681723,0.08974219281778618,0.0014911687193931132,0.010591694166216572,0.001971107704144317,6.850982084723394e-4,5.670373561436191e-5,0.00870875131896883,0.03149902282967821,1.2122499200632312e-4,0.001489259659432723,05019
9.130142590347994e-4,3.949000859550087e-4,0.017350815304634577,0.00073160887062237705,0.018850808548887224,0.00191540658320636,0.0037458804442565556,0.003405226677118652,0.01388641053485725,0.0012174710303971925,0.00304433955061311,0.03744174997486092,0.005243575449880494,0.0029435029354004877,05021
0.00110175191718177,6.273816540783894e-5,0.0070627386994222335,0.0021840221734891222,0.05742448169298701,0.005442432225810707,0.020640115030997403,0.0035745119383789924,0.047111560534407855,9.000487469008521e-5,0.01715581482638729,0.026698367218906807,0.0012065093407406956,0.001238196227221196,05023
0.002307111444834988,5.392329442897051e-4,0.0011128378817181388,0.006152258250957111,0.02068331742774319,0.00552689240457247,0.019578204432942583,0.014313705373358727,0.0032948125465723944,0.0063858063787826155,0.004046594023455509,0.0050636982040245275,0.0027943083782158602,0.0019551621557383774,05025
0.003366875463289276,0.0010840701118050862,0.0054098087188708885,0.0023527494256027955,0.019208478838564084,0.013082131876982254,0.01778869457555284,0.007208450919099791,0.04080839838796168,6.92384132133857e-4,0.005296525084170746,0.03713220283779542,0.0015469489587888036,0.005771902855312246,05027
0.0018367910771354932,0.0019802023844676096,2.2214892526617686e-4,0.016876682794450922,0.043396010266493854,0.0064595606713847694,0.007911910649219351,0.0145886695207869,0.014891108743921229,4.6107949192216455e-4,0.001856606478748472,0.004915869704873819,0.0026192267336093535,2.94964287301714e-4,05029
0.008063252136205254,0.011237473796401574,0.06465494969487615,0.01400565104613383,1.0063002071303304,0.02234808789993016,0.19518122903808724,0.03701947917438225,0.0046559633940521945,0.04252888425966758,0.21354609693557133,0.045728118109701746,0.0014878860441991499,0.023801486177827687,05031
0.005501171193098373,0.0017396461928770085,0.028859759728820784,0.010819080722615207,0.2388243868935794,0.008650258360102178,0.10681387844762988,0.04012309827503027,0.04011836573211161,0.033138491555375224,0.08671648764026142,0.08599698788500236,0.005828585127952257,0.00580388059123796,05033
0.004800722095555734,0.002676070656233873,0.0016170174538841097,0.002103354506136825,0.2023235093923829,0.009429684013604766,0.09073986533111926,0.015252567288427124,0.011731687966828594,0.0010754608941221425,0.0025951132655345106,0.06008393181319755,0.01067060035576982,0.08261170940247954,05035
0.002027964526999574,1.251796690182883e-4,0.005914686035490466,0.007505481902057769,0.04709313447416067,0.0011243575783731273,0.04235648529081496,0.002089759446128201,0.003079077832130347,9.718725227075242e-4,0.01693783268914954,0.01640223024361269,3.729777605387526e-4,0.0012701715244767093,05037
