Financial.services.and.insurance,Gasoline.and.other.energy.goods,Health.care,Other.nondurable.goods,Personal.consumption.expenditures,Food,Household,Nonprofit,nondurable_goods,durable_goods,goods_clothing_footwear,services,Recreation,transportation,fips
8.80454327564015e-4,4.926807312190798e-4,0.006391349880144955,0.005400828900129432,9.617897102749672e-4,0.002882763356706137,0.003562709995650658,0.022491952881228953,0.010787582436268867,0.003414177817376198,0.013582877515961782,0.05236290159796015,2.3830413240945802e-4,4.059270049715526e-4,01061
0.002484794273234071,1.259867357873893e-4,0.0035220656808739354,0.0019860916719482645,0.018044968900446004,0.004656825963729784,0.023085143025806262,0.0020478829463186337,0.005248285482410977,0.003555864527990439,0.0023344972017318995,0.006519959246188971,2.8188068844772914e-4,0.00248587186208955,01063
0.0021972379321282248,1.3686536592637927e-4,0.0026984463533875802,0.0024938252719888566,0.034915784553946616,0.005572606263649193,0.013581185265033343,0.012603045529566575,0.008476021840903084,0.011638943520137316,0.00896969565665589,0.012671811391534818,0.0033479476638159427,0.001879649813772535,01065
0.0012227809932531882,9.545761624543107e-5,9.44668427266543e-4,0.001583721616137577,0.03861070461177524,5.20491528927647e-4,0.017130303614342837,0.0038379582853232215,0.010737460817663464,0.004130876902214353,0.005459192833553368,0.036623732474115205,0.0016378801252139768,0.018235827884231098,01067
0.017676645281569835,0.016599943644937824,0.0031270585744155996,0.004214559489726746,0.6792007453829089,0.03731669715683527,0.3457912784299472,0.011339228729945175,0.04883544162101725,0.0730286793630944,0.047334046883773115,0.3935885827407425,0.13525788612719802,0.009865976115519447,01069
0.018306074903165336,0.0034878439217922988,0.03618419045813994,0.004239135647254266,0.043170208175937495,0.009540991687831096,0.11874208496604206,0.054210329281573266,0.008929623495169734,0.029279577601112536,0.08501321458179996,0.0510262742380105,0.004102650528620986,0.0017839623837669018,01071
0.02012268831714329,0.01999958449976432,0.7564685696867954,0.11762858015914561,0.7500133006002047,1.2581873181861754,2.2789432675279695,0.15733109343847182,0.07668043675020356,0.33508884468361877,0.8999318803517034,1.723104850496867,0.06759583050384502,0.007853465646438674,01073
4.029323040485184e-5,0.17421995525409273,0.0011578206216601417,3.0268869995409475e-4,0.001004062361675342,0.016302449321000407,0.004371654195576037,0.01643317973033118,0.018255921913281785,0.0013498423652030115,0.008206625116916154,0.04285120494199133,6.462292779483047e-4,2.861031755696011e-4,01075
0.021918610366093105,0.03863470732487535,0.4972308246461436,0.0015102656035017319,0.44617485797712764,0.01935391020377169,2.9701801212560497,0.07565172343565607,0.2641370051672646,0.015180530967202174,0.09096557197797035,0.16633938340723195,0.010957933791076306,0.014702142127451514,01077
0.005686279273805637,0.0012090935498493638,0.008238853430979153,7.439355494492511e-4,0.028041437628738067,0.02064931959087172,0.23463558573834112,0.04366142637757452,0.010171004702098245,0.007131371202870402,0.011015413840899452,0.17444696035963736,0.005874810041922927,0.003363003547866157,01079
0.06044834248899122,0.013810382166428594,0.08454786398266989,0.00692587859847011,0.5034702677776766,0.08044845676173891,0.06807042348812345,0.19382826896684482,0.11924641976494817,0.013726050358494918,0.33567901040504144,0.11733135851517358,0.07052862484069178,0.02743839305254597,01081
0.022217020169416637,4.944994982826512e-4,0.017728910518937466,0.022445766726120694,0.24580693528653044,0.012685748849574003,0.05164666246472218,1.3304853277088506e-4,0.06191691925138017,0.03992930077226369,0.012407308849071394,0.14389154838515386,0.010286407297324895,2.489221498031312e-4,01083
0.0016340405622250285,0.001685453428190997,0.0017563801076489753,0.0016993909694242846,0.02559550470860349,0.001281640389595185,0.007816250875574632,0.01414497597270257,0.009254402472985236,8.776760017307418e-4,0.01647832263653147,0.013219740552861662,0.0053318220885519504,0.0035741832787279074,01085
0.0010619037567526383,7.194714150515906e-4,0.0019249162700351796,0.0069307682560398026,0.01647322290691738,0.0041796890533967864,0.023443397960145548,0.010551560909328062,4.1690644214515185e-4,7.473897642391194e-4,0.0019310571382700973,0.008662165864659914,5.450020469274365e-5,4.027887944456548e-4,01087
0.06600847763268648,0.011549724799387722,0.061853775474992205,0.04621473633905428,0.41499620693474965,0.00591994914465958,0.058101981900636715,0.025126494615267028,0.09817219373990999,0.006234895169126719,0.13216441583534544,0.7552167719645372,0.05643745289909591,0.0628083836880249,01089
0.004410201065183638,0.0013225671510239529,0.0033369386043756175,0.0024180978776936206,0.018987639686298616,0.0064685223828359366,0.010242668003698444,7.548487269842645e-4,0.010925291346352319,0.0052226900383562916,0.01644905767426143,0.10762081131036814,0.007297982193781179,0.007972790553181702,01091
0.002629569231578504,0.002045831960895161,0.0012555598023646594,4.144151901160798e-4,0.042400764052405206,7.561069119892996e-4,0.11819873644384964,0.043201460442634176,0.01659952374936307,0.024629354157235134,0.008939900754849942,0.005307514640858551,0.003678255871839377,9.308249925397463e-4,01093
0.02373653073874206,0.006108568181697801,0.041350095095844724,0.021446066143325525,0.23943585467583886,0.008607633588380393,0.003797961281342134,0.010272485240075568,0.004110322366245043,0.011196427634213489,0.0363701654819717,0.006058610874142172,0.00241940893072159,0.02667231220930012,01095
0.09872452276851573,0.006674631666429719,0.1635828714607768,0.07464459081234984,0.3703265147534094,0.01754815798319931,0.43161818193893553,0.09199196214306615,0.47362245551356025,0.05578939572639029,0.11260332995791134,0.3659673152571087,0.019935647485562553,0.008690739708998812,01097
0.0014037166311904096,1.1055665725152258e-4,0.005493801812494746,9.851856459942923e-4,0.04356959807837461,0.004612226718673932,0.028668360402169673,0.004483581997700047,0.003866228815000751,0.0029468273453100054,8.583634762879466e-4,0.006507576464476865,0.0010899661838630267,3.0283788819509253e-4,01099
0.013384254339727416,0.002971989828221726,0.0376171290544883,0.0187128679262802,0.23016943177336316,0.054336429981977644,0.19225734970825845,0.05854900258755991,0.0175906092537225,0.027761780195453816,0.03839392616520213,0.13592880615364245,9.730307604028024e-4,0.004942491891814864,01101
0.0074298476163633135,9.929262229057408e-4,7.484079088433405e-4,0.009374142116595666,0.3954956263530006,0.01662754206318969,0.022099043375173547,0.022283189506542733,0.02060290371859994,0.03822950862442597,0.03375166961546664,0.47911516645289526,0.012690406816088491,0.013712574439775976,01103
0.0015193714018874231,5.131466717060993e-4,0.004406969050497674,1.948301430199385e-4,0.012034035696635817,0.0036101644384248567,0.006604208671902223,0.0026160411341248926,0.0038646791977864337,0.0024456231470505337,4.505858285737069e-4,0.009011116080619351,4.2395846503353804e-4,0.0010677862522912875,01105
0.0024759225815857463,6.252941647942517e-4,0.005810894335233927,0.006778648369541154,0.003495155607077245,0.006573932059313758,0.0775862106973274,7.892654556717406e-4,0.015616083382396107,8.346986667535502e-4,0.008621114009805579,0.05701922899099042,6.655594588938574e-4,0.001716647811893851,01107
0.0014314751554754732,0.0012775795580289608,0.008291053975044222,0.0035546439941206813,0.15932538936149349,0.04535868436330648,0.06550240760421092,0.019178933726444507,0.07365612438705339,0.0058187316058773775,0.003397192762849939,0.02985310291246934,0.002773728648396009,0.003766950860854784,01109
0.0032602447182277857,0.001688769123294866,0.014086790895750063,0.0041057284709364325,0.05951169501307544,0.006087265225574916,0.014547459173131373,0.014396267158356565,0.023051010080788286,0.01072833040511515,0.01899542765362644,0.03061742878301283,0.0010185178540268677,0.0031916349776474977,01111
0.0018269856649963164,0.006951245804782774,0.04408232669461024,0.012316352960783834,0.05004374788486348,0.016781475646032447,0.016273007907574143,0.04456501592245397,0.03559532882959569,0.01645420686644723,0.07713053745716669,0.1955897795802351,0.013413681723625885,0.011300040733783946,01113
0.023520510300482,0.006427833663907382,0.04982447999020528,0.019056786352951164,0.21310230327355548,0.022004120612271298,0.2638255731303573,0.06635595356709376,0.15698200576706905,0.02461480657475668,0.06143095311295912,0.05633003594264752,0.010106095495099377,0.0014132149206676288,01115
0.029658842409769626,0.02278271557197987,0.08721754680057037,0.02314660743260946,0.032376108178678836,0.09611130660204538,0.6828746943479145,0.13054937769725822,0.16126016869133208,0.04391791341131713,0.08725694072846328,0.1277110405540865,0.029774850460176663,0.048942504801114596,01117
0.004149696388347335,0.001755399477278197,0.007634346064731156,0.001072839329751571,0.031044711676696677,0.01042123768605978,0.022643944762422125,0.010153096640340276,0.006120298080407403,0.00844043034106158,3.5006486181545713e-4,0.0032009804964498677,0.0014237548375682957,0.006137643757300841,01119
0.023484468212593035,5.0052538841792e-4,0.04172984068000565,0.008383332562273534,0.028074102021980393,0.02362084416274526,0.35508716041849464,0.046622183809804416,0.1385216558921237,0.010272633177083343,0.021146493376360865,0.0858466082734976,0.02603782090395449,0.0052923415218252634,01121
0.010938907822591142,0.0021856242328558966,0.0023799984349963414,0.019907833252222226,0.10830074747373243,0.016122674814639325,0.14097879166616306,0.017932201553228413,0.11005179925651475,0.00697767630665775,0.0375232714683335,0.09966966145333844,0.0012622050415684969,0.03741489951196456,01123
0.17932136389097802,0.011222350908377027,0.47406415204540947,0.38035711565304214,0.8825492781107606,0.11859526967235803,0.6907265049108711,0.858565003717137,0.07184628911518517,0.024013836219300724,0.9805223723347871,0.26348852590777755,0.056611440976285725,0.004128005029259441,01125
0.06421287431497286,0.027664367568988515,0.013378208228607483,0.03761176190944822,0.059096945369741076,0.009344902124515185,0.06781827759317313,0.013898017315699252,0.29560351242993843,0.11538726510030572,0.11750515727382124,0.24760901756261378,0.1078119336233983,0.025419620036146087,01127
0.017941826368405356,0.003214009713820357,0.0028881553038794085,0.014966206357604015,0.3052188373779267,0.006145787745244464,0.023742685453832117,0.04124853775658646,3.3242358854066e-4,0.018667898333986015,0.030581182061753955,0.15571415894755064,0.0017147606039079407,0.025460977419696412,01129
3.6988477876416206e-4,0.0038157294387364004,0.006529197249895749,0.01372263124169574,0.010791543295506831,0.0018473332142967852,0.024263974959758305,0.007805776425690152,0.03135316379230565,0.0014091703131140865,0.02335169126729852,0.007804369716488483,0.003969311521064654,0.009445311658123035,01131
0.006655308820100125,0.0015957554093026505,0.05100547513277401,0.015918008073209474,0.05040215792030023,0.034058158700986635,0.1124304057445306,0.025789946601368432,0.0544381929703776,0.0043898356221304755,0.03414820158489553,0.2237633433946272,7.910549441939344e-4,0.012222726730517476,01133
0.01622095294364462,9.752400867065461e-4,0.0841833379985585,0.06765397124529197,0.37387402173955203,0.007708443785616399,0.4577747131095351,9.099192855870193e-4,0.0350308900426311,0.0019526628503839833,0.37191132035581165,0.32225935749303286,0.047118250425203324,0.04918313957380982,04001
0.13386747412310893,0.023194435482332614,0.03219238577373644,0.047257446124916044,1.6258697834012863,0.10688975100365611,2.659672206993412,0.15108149194052087,0.6402049298181759,0.07039969874510717,0.5191458689108298,0.020326240699928805,0.01552683641847049,0.017078953941760743,04003
0.013499092716835498,0.01811442285762957,0.018938842011902428,0.03301145845014461,0.19357333975342653,0.00631526814232276,0.22196335175752352,0.019629994352468236,0.05067646463833436,0.08309294503024686,0.14574507390543093,0.18655059413478087,0.004148856401367224,0.03191719455704057,04005
0.009073086646862086,0.0014025612458601457,0.00337443241043365,0.03272226807970994,0.18068127362670205,0.011628898734512078,0.10583311585065917,0.004955872529487798,0.015905592308922332,0.012925824850016799,0.06929730315949013,0.16076658794177578,0.01895598001813661,0.0015218918738646582,04007
0.0066518285042623596,0.005146572756043763,0.01574072597068945,3.396535455318046e-4,0.094362906354448,0.006186361868472632,0.02343107064331045,0.040798758060459614,0.04636102652354779,0.010466988685559349,0.01982149168063267,0.027064292081200446,0.0034077131226923547,0.009858802628562563,04009
5.734385592056688e-4,0.0010983047596367062,5.022290327304283e-4,0.0010350833022338011,0.018098294711225257,0.0029213732867423153,0.006503571357527343,0.0038316885634172102,0.02280689670358168,0.0010127457453483859,0.009217549141574884,3.26980440732551e-4,4.1445900464692114e-4,0.0012041423567790794,04011
2.7131197738192555e-4,0.0014175356382054242,0.003940356404569203,0.00424091127403963,0.012477168695202007,0.007890943810750544,0.09346537135688053,0.013500167784078792,0.010316627628125904,0.007652868471707794,0.011177785770594546,0.06050139349131964,0.0018387029781816975,0.007347867593218383,04012
0.1445590519242805,0.25863650557898743,2.787580184618859,0.13776437224085195,12.851881323495938,1.3313822066593297,4.42023449156386,2.532062872759865,2.756956986585096,0.7422996634943241,8.943013395039292,5.392501286681073,1.0309486741735545,1.17063248192016,04013
0.015966968269819574,0.01589832173811831,0.03982003006079096,0.013167509952810753,1.0464420649756625,0.05083229725922251,0.09858039791648933,0.12528720421554462,0.5003624488688889,0.06924070672666928,0.10442304247442892,0.0951166131051037,0.03989555770341018,0.009247814875302476,04015
0.11098970823584335,0.006656388476508123,0.026374399054057474,0.0178612107349196,0.07085991956907689,0.013406866400280238,0.1876706694984272,0.037751710871297695,0.04621645108342914,0.043234933100211155,0.09834447377482261,0.3460719937857296,0.01796491883007598,0.002406117460845166,04017
0.18488186540628987,0.05153693500476024,0.46558919349294287,0.08275847111125383,5.179801506488435,0.22869070177556,0.5219654449670962,0.2640797259772692,0.08879808885856873,0.2245436908367187,0.33548002152642314,0.7373618709869892,0.18319565338902896,0.023287583442411934,04019
0.003945722341003871,0.00223377524865645,0.2628693958443769,0.18363477052106408,1.6732844434989969,0.16429085590874495,0.7146792815728025,0.10611564667353696,0.0108110481844645,0.30831736593047154,0.3029384706999341,0.35458982505866454,0.052253938158609486,0.05683096151012056,04021
0.0014031675977627517,0.0014414893099858155,0.017092325640333316,3.0820331299348644e-4,0.05292296411779823,0.0011153673427734653,0.014834306820071372,0.02028050030739678,0.010533378708714052,0.0016063187062295497,0.05418584918447179,0.04870113637466945,0.0028332220460626245,3.386112768934124e-4,04023
0.0032154975379828604,0.01006742993021515,0.06209952088585304,0.0051258944769007565,0.9779327700068117,0.06698388220599054,0.3037965533421777,0.03227183431115913,0.0469743508724499,0.10980428307183253,0.14328728631978566,0.1428869311813998,0.006602399100891977,0.012348540257753437,04025
0.009104765697597737,8.330224299997113e-4,0.009268700479035179,0.13644968195902019,0.06848152017366299,0.05560346524464174,0.11070135372446901,0.028655572321369054,0.048584113874102865,0.02632708279448143,0.10481271229407174,0.5124563139576965,0.03221139420475791,0.042713361686390415,04027
5.225800645834162e-4,3.3377783716612006e-4,3.807387406015696e-4,0.0020227873884069245,0.011056766240997367,6.965849769298355e-4,0.012137040966085599,0.0036700210016245753,0.003637221280663675,5.352381167234093e-4,0.01428838800763387,0.01183555474209267,6.807013891711219e-4,0.0010194935443924662,05001
0.0020327068868393364,1.2321894758886225e-4,0.0017793997775358695,1.1870152796262655e-4,8.252940052708535e-4,0.001042499196428764,0.01633979209099442,8.470229242409869e-4,0.0023104574410606356,5.681188583669606e-4,0.00845215203928124,0.001870560777506441,0.0013318274025665197,1.7978447067156146e-4,05003
4.1046021071877893e-4,0.0027149358382223977,2.504175916747223e-4,1.56211423175781e-4,0.028337710979053878,0.001771016571623638,0.04420593507109014,0.007996095812482,0.0032741489091197085,0.0018517305776829317,0.010813299888040653,0.0016464641233837306,3.780485610040782e-4,7.540640316161957e-4,05005
0.0015355478500083707,0.019915804990787263,0.002178947123033481,0.013162838365113162,0.019845508066176024,0.008103498180841388,0.004603190576927395,0.17316358558086628,0.004588144300379539,0.002407502140794969,0.004575957124171561,0.007825912960815716,0.05095376930952047,0.06810632014237199,05007
0.0010150553381432208,0.0016695588911960668,0.010110981517519546,0.00850360470208871,0.15333450103272694,0.0029282343099985265,0.00980367176821289,0.014991103162020234,0.002880781603538306,0.00393374670410007,0.0037645873931800213,0.01722349594396957,0.002767924869192948,0.00334335642370626,05009
9.204276660137856e-4,4.4698596323978265e-4,8.629788152063315e-4,0.0026607658196114515,0.010323319419167091,0.0020487612603129917,0.002686466574397386,0.002323206312916737,3.15812150970506e-4,0.0019617300212641958,0.009678227810281593,0.002791200318357294,5.175405473161123e-4,5.408882325566794e-4,05011
4.6265585337455404e-4,2.1228669333141605e-4,1.1306480874314144e-4,2.776081151744549e-4,0.007108884281861827,0.002257630372649665,0.002017297174669926,2.347718657812919e-4,2.340304787665128e-4,0.0013456831836086997,1.0799165122874423e-4,0.059597855853932215,8.533456365514575e-4,1.3559805917517286e-4,05013
0.004116612627243856,3.6290038464075494e-4,9.269901556298769e-4,0.015159700330766475,0.08897653237779936,1.5439296017279386e-4,0.03124429963348223,0.0030145311990517486,0.011448454500095401,0.002967747283723795,0.016542315423961514,0.008045277080712251,0.0036074216291359937,4.2673552164078935e-4,05015
5.195868014015005e-4,0.0014270780507656192,3.794170242400765e-4,7.298698524752362e-4,2.8367999992636686e-4,0.0018858935505155848,0.013598471868956342,0.012819894330927745,0.005293415186215172,0.00582045963082773,0.005720170016714504,8.58613555249705e-4,0.001594377023342968,0.0010001874650971139,05017
3.720659826329911e-4,1.7785010729258607e-4,0.002310656826189513,0.0018491561493047652,0.09470228859011792,0.0015706529907142132,0.011528647232777594,0.002105348243374936,7.156563863739801e-4,5.8300586162274495e-5,0.009005282825253924,0.03346882697591738,1.2240064295393455e-4,0.0014798987751704915,05019
0.0010049680540461263,4.619450656649389e-4,0.01866183812320899,7.479714197872097e-4,0.02006056313092601,0.001976535333349093,0.0038777011107786817,0.00356282356163827,0.014700503557309794,0.0012090951761587864,0.0031128835804152344,0.03990954022773126,0.005276154910879834,0.0029906693031546763,05021
0.0012272155732958928,7.453906117887708e-5,0.007591757836078422,0.0022476985281223287,0.06212266155638092,0.005696226691967234,0.02229971499691099,0.003844747087893934,0.04945639989477857,9.108308069898766e-5,0.018166056791486866,0.027974615562346906,0.001213002351540198,0.0012653915279187417,05023
0.0025705292699041787,6.238066139811557e-4,0.0011752771629346863,0.00639473507230818,0.021957706334797142,0.0057539127462231925,0.02049187008758161,0.0152369833266497,0.0033141773248523284,0.006466143235595676,0.004218427352507603,0.0053178054628092,0.002819910937857592,0.0019434364515010687,05025
0.0037951030790840715,0.0012917398716923453,0.005700252984979525,0.0024282559772892715,0.020059950566063658,0.013704702798712009,0.01875510054564855,0.007725355558352318,0.043140717237995334,6.914979257906386e-4,0.005426524686544522,0.03965673256529982,0.0015518376845136917,0.005894131706721115,05027
0.0021092260728471394,0.0023792257934036154,2.393284221104399e-4,0.017808321064747713,0.04661576163030816,0.006836665210855809,0.008507678291084342,0.01577664231766015,0.016281115389706162,4.7807525092865216e-4,0.0019097975474718493,0.005171693396128109,0.0026922989359933385,2.975043760234042e-4,05029
0.009423172287508386,0.014144155451395876,0.07362366231902506,0.015118757476727434,1.1288583404086188,0.024110985369754836,0.21563646510585066,0.041523280180222284,0.004980849638495976,0.04531901742549885,0.23524122927551464,0.05111042758738342,0.0015477404840639683,0.02532821547815363,05031
0.006495126168195485,0.0021825164263711908,0.032431596673536935,0.011804804683299284,0.2625032311911876,0.009769118314740345,0.11942558356282526,0.04550271731718181,0.04392283047283111,0.035152742983816536,0.0943030888552378,0.09690875126353955,0.006332814655415745,0.006394910396084679,05033
0.005417697802148873,0.0032565384011251056,0.0016768124224111342,0.0022038921608568715,0.21283254011265765,0.009620459474325266,0.09396969313143323,0.016414534731308432,0.012122583475719977,0.0010747424002252289,0.0027682723074576045,0.0660680632923514,0.0113575905865914,0.08439782167664346,05035
