"fips","unemployment"
5103,6.35
5105,6.35
5107,6.35
5109,6.35
5111,6.35
5113,6.35
5115,6.35
5117,6.35
5119,6.35
5121,6.35
5123,6.35
5125,6.35
5127,6.35
5129,6.35
5131,6.35
5133,6.35
5135,6.35
5137,6.35
5139,6.35
5141,6.35
5143,6.35
5145,6.35
5147,6.35
5149,6.35
6001,9.675
6003,9.675
6005,9.675
6007,9.675
6009,9.675
6011,9.675
6013,9.675
6015,9.675
6017,9.675
6019,9.675
6021,9.675
6023,9.675
6025,9.675
6027,9.675
6029,9.675
6031,9.675
6033,9.675
6035,9.675
6037,9.675
6039,9.675
6041,9.675
6043,9.675
6045,9.675
6047,9.675
6049,9.675
6051,9.675
6053,9.675
6055,9.675
6057,9.675
6059,9.675
6061,9.675
6063,9.675
6065,9.675
6067,9.675
6069,9.675
6071,9.675
6073,9.675
6075,9.675
6077,9.675
6079,9.675
6081,9.675
6083,9.675
6085,9.675
6087,9.675
6089,9.675
6091,9.675
6093,9.675
6095,9.675
6097,9.675
6099,9.675
6101,9.675
6103,9.675
6105,9.675
6107,9.675
6109,9.675
6111,9.675
6113,9.675
6115,9.675
8001,6.25555555555556
8003,6.25555555555556
8005,6.25555555555556
8007,6.25555555555556
8009,6.25555555555556
8011,6.25555555555556
8013,6.25555555555556
8014,6.25555555555556
8015,6.25555555555556
8017,6.25555555555556
8019,6.25555555555556
8021,6.25555555555556
8023,6.25555555555556
8025,6.25555555555556
8027,6.25555555555556
8029,6.25555555555556
8031,6.25555555555556
8033,6.25555555555556
8035,6.25555555555556
8037,6.25555555555556
8039,6.25555555555556
8041,6.25555555555556
8043,6.25555555555556
8045,6.25555555555556
8047,6.25555555555556
8049,6.25555555555556
8051,6.25555555555556
8053,6.25555555555556
8055,6.25555555555556
8057,6.25555555555556
8059,6.25555555555556
8061,6.25555555555556
8063,6.25555555555556
8065,6.25555555555556
8067,6.25555555555556
8069,6.25555555555556
8071,6.25555555555556
8073,6.25555555555556
8075,6.25555555555556
8077,6.25555555555556
8079,6.25555555555556
8081,6.25555555555556
8083,6.25555555555556
8085,6.25555555555556
8087,6.25555555555556
8089,6.25555555555556
8091,6.25555555555556
8093,6.25555555555556
8095,6.25555555555556
8097,6.25555555555556
8099,6.25555555555556
8101,6.25555555555556
8103,6.25555555555556
8105,6.25555555555556
8107,6.25555555555556
8109,6.25555555555556
8111,6.25555555555556
8113,6.25555555555556
8115,6.25555555555556
8117,6.25555555555556
8119,6.25555555555556
8121,6.25555555555556
8123,6.25555555555556
8125,6.25555555555556
9001,6.77222222222222
9003,6.77222222222222
9005,6.77222222222222
9007,6.77222222222222
9009,6.77222222222222
9011,6.77222222222222
9013,6.77222222222222
9015,6.77222222222222
10001,8.36111111111111
10003,8.36111111111111
10005,8.36111111111111
11001,7.55
12001,7.38611111111111
12003,7.38611111111111
12005,7.38611111111111
12007,7.38611111111111
12009,7.38611111111111
12011,7.38611111111111
12013,7.38611111111111
12015,7.38611111111111
12017,7.38611111111111
12019,7.38611111111111
12021,7.38611111111111
12023,7.38611111111111
12027,7.38611111111111
12029,7.38611111111111
12031,7.38611111111111
12033,7.38611111111111
12035,7.38611111111111
12037,7.38611111111111
12039,7.38611111111111
12041,7.38611111111111
12043,7.38611111111111
12045,7.38611111111111
12047,7.38611111111111
12049,7.38611111111111
12051,7.38611111111111
12053,7.38611111111111
12055,7.38611111111111
12057,7.38611111111111
12059,7.38611111111111
12061,7.38611111111111
12063,7.38611111111111
12065,7.38611111111111
12067,7.38611111111111
12069,7.38611111111111
12071,7.38611111111111
12073,7.38611111111111
12075,7.38611111111111
12077,7.38611111111111
12079,7.38611111111111
12081,7.38611111111111
12083,7.38611111111111
12085,7.38611111111111
12086,7.38611111111111
12087,7.38611111111111
12089,7.38611111111111
12091,7.38611111111111
12093,7.38611111111111
12095,7.38611111111111
12097,7.38611111111111
12099,7.38611111111111
12101,7.38611111111111
12103,7.38611111111111
12105,7.38611111111111
12107,7.38611111111111
12109,7.38611111111111
12111,7.38611111111111
12113,7.38611111111111
12115,7.38611111111111
12117,7.38611111111111
12119,7.38611111111111
12121,7.38611111111111
12123,7.38611111111111
12125,7.38611111111111
12127,7.38611111111111
12129,7.38611111111111
12131,7.38611111111111
12133,7.38611111111111
13001,6.08888888888889
13003,6.08888888888889
13005,6.08888888888889
13007,6.08888888888889
13009,6.08888888888889
13011,6.08888888888889
13013,6.08888888888889
13015,6.08888888888889
13017,6.08888888888889
13019,6.08888888888889
13021,6.08888888888889
13023,6.08888888888889
13025,6.08888888888889
13027,6.08888888888889
13029,6.08888888888889
13031,6.08888888888889
13033,6.08888888888889
13035,6.08888888888889
13037,6.08888888888889
13039,6.08888888888889
13043,6.08888888888889
13045,6.08888888888889
13047,6.08888888888889
13049,6.08888888888889
13051,6.08888888888889
13053,6.08888888888889
13055,6.08888888888889
13057,6.08888888888889
13059,6.08888888888889
13061,6.08888888888889
13063,6.08888888888889
13065,6.08888888888889
13067,6.08888888888889
13069,6.08888888888889
13071,6.08888888888889
13073,6.08888888888889
13075,6.08888888888889
13077,6.08888888888889
13079,6.08888888888889
13081,6.08888888888889
13083,6.08888888888889
13085,6.08888888888889
13087,6.08888888888889
13089,6.08888888888889
13091,6.08888888888889
13093,6.08888888888889
13095,6.08888888888889
13097,6.08888888888889
13099,6.08888888888889
13101,6.08888888888889
13103,6.08888888888889
13105,6.08888888888889
13107,6.08888888888889
13109,6.08888888888889
13111,6.08888888888889
13113,6.08888888888889
13115,6.08888888888889
13117,6.08888888888889
13119,6.08888888888889
13121,6.08888888888889
13123,6.08888888888889
13125,6.08888888888889
13127,6.08888888888889
13129,6.08888888888889
13131,6.08888888888889
13133,6.08888888888889
13135,6.08888888888889
13137,6.08888888888889
13139,6.08888888888889
13141,6.08888888888889
13143,6.08888888888889
13145,6.08888888888889
13147,6.08888888888889
13149,6.08888888888889
13151,6.08888888888889
13153,6.08888888888889
13155,6.08888888888889
13157,6.08888888888889
13159,6.08888888888889
13161,6.08888888888889
13163,6.08888888888889
13165,6.08888888888889
13167,6.08888888888889
13169,6.08888888888889
13171,6.08888888888889
13173,6.08888888888889
13175,6.08888888888889
13177,6.08888888888889
13179,6.08888888888889
13181,6.08888888888889
13183,6.08888888888889
13185,6.08888888888889
13187,6.08888888888889
13189,6.08888888888889
13191,6.08888888888889
13193,6.08888888888889
13195,6.08888888888889
13197,6.08888888888889
13199,6.08888888888889
13201,6.08888888888889
13205,6.08888888888889
13207,6.08888888888889
13209,6.08888888888889
13211,6.08888888888889
13213,6.08888888888889
13215,6.08888888888889
13217,6.08888888888889
13219,6.08888888888889
13221,6.08888888888889
13223,6.08888888888889
13225,6.08888888888889
13227,6.08888888888889
13229,6.08888888888889
13231,6.08888888888889
13233,6.08888888888889
13235,6.08888888888889
13237,6.08888888888889
13239,6.08888888888889
13241,6.08888888888889
13243,6.08888888888889
13245,6.08888888888889
13247,6.08888888888889
13249,6.08888888888889
13251,6.08888888888889
13253,6.08888888888889
13255,6.08888888888889
13257,6.08888888888889
13259,6.08888888888889
13261,6.08888888888889
13263,6.08888888888889
13265,6.08888888888889
13267,6.08888888888889
13269,6.08888888888889
13271,6.08888888888889
13273,6.08888888888889
13275,6.08888888888889
13277,6.08888888888889
13279,6.08888888888889
13281,6.08888888888889
13283,6.08888888888889
13285,6.08888888888889
13287,6.08888888888889
13289,6.08888888888889
13291,6.08888888888889
13293,6.08888888888889
13295,6.08888888888889
13297,6.08888888888889
13299,6.08888888888889
13301,6.08888888888889
13303,6.08888888888889
13305,6.08888888888889
13307,6.08888888888889
13309,6.08888888888889
13311,6.08888888888889
13313,6.08888888888889
13315,6.08888888888889
13317,6.08888888888889
13319,6.08888888888889
13321,6.08888888888889
15001,10.7861111111111
15003,10.7861111111111
15005,10.7861111111111
15007,10.7861111111111
15009,10.7861111111111
16001,5.09722222222222
16003,5.09722222222222
16005,5.09722222222222
16007,5.09722222222222
16009,5.09722222222222
16011,5.09722222222222
16013,5.09722222222222
16015,5.09722222222222
16017,5.09722222222222
16019,5.09722222222222
16021,5.09722222222222
16023,5.09722222222222
16025,5.09722222222222
16027,5.09722222222222
16029,5.09722222222222
16031,5.09722222222222
16033,5.09722222222222
16035,5.09722222222222
16037,5.09722222222222
16039,5.09722222222222
16041,5.09722222222222
16043,5.09722222222222
16045,5.09722222222222
16047,5.09722222222222
16049,5.09722222222222
16051,5.09722222222222
16053,5.09722222222222
16055,5.09722222222222
16057,5.09722222222222
16059,5.09722222222222
16061,5.09722222222222
16063,5.09722222222222
16065,5.09722222222222
16067,5.09722222222222
16069,5.09722222222222
16071,5.09722222222222
16073,5.09722222222222
16075,5.09722222222222
16077,5.09722222222222
16079,5.09722222222222
16081,5.09722222222222
16083,5.09722222222222
16085,5.09722222222222
16087,5.09722222222222
17001,9.13333333333333
17003,9.13333333333333
17005,9.13333333333333
17007,9.13333333333333
17009,9.13333333333333
17011,9.13333333333333
17013,9.13333333333333
17015,9.13333333333333
17017,9.13333333333333
17019,9.13333333333333
17021,9.13333333333333
17023,9.13333333333333
17025,9.13333333333333
17027,9.13333333333333
17029,9.13333333333333
17031,9.13333333333333
17033,9.13333333333333
17035,9.13333333333333
17037,9.13333333333333
17039,9.13333333333333
17041,9.13333333333333
17043,9.13333333333333
17045,9.13333333333333
17047,9.13333333333333
17049,9.13333333333333
17051,9.13333333333333
17053,9.13333333333333
17055,9.13333333333333
17057,9.13333333333333
17059,9.13333333333333
17061,9.13333333333333
17063,9.13333333333333
17065,9.13333333333333
17067,9.13333333333333
17069,9.13333333333333
17071,9.13333333333333
17073,9.13333333333333
17075,9.13333333333333
17077,9.13333333333333
17079,9.13333333333333
17081,9.13333333333333
17083,9.13333333333333
17085,9.13333333333333
17087,9.13333333333333
17089,9.13333333333333
17091,9.13333333333333
17093,9.13333333333333
17095,9.13333333333333
17097,9.13333333333333
17099,9.13333333333333
17101,9.13333333333333
17103,9.13333333333333
17105,9.13333333333333
17107,9.13333333333333
17109,9.13333333333333
17111,9.13333333333333
17113,9.13333333333333
17115,9.13333333333333
17117,9.13333333333333
17119,9.13333333333333
17121,9.13333333333333
17123,9.13333333333333
17125,9.13333333333333
17127,9.13333333333333
17129,9.13333333333333
17131,9.13333333333333
17133,9.13333333333333
17135,9.13333333333333
17137,9.13333333333333
17139,9.13333333333333
17141,9.13333333333333
17143,9.13333333333333
17145,9.13333333333333
17147,9.13333333333333
17149,9.13333333333333
17151,9.13333333333333
17153,9.13333333333333
17155,9.13333333333333
17157,9.13333333333333
17159,9.13333333333333
17161,9.13333333333333
17163,9.13333333333333
17165,9.13333333333333
17167,9.13333333333333
17169,9.13333333333333
17171,9.13333333333333
17173,9.13333333333333
17175,9.13333333333333
17177,9.13333333333333
17179,9.13333333333333
17181,9.13333333333333
17183,9.13333333333333
17185,9.13333333333333
17187,9.13333333333333
17189,9.13333333333333
17191,9.13333333333333
17193,9.13333333333333
17195,9.13333333333333
17197,9.13333333333333
17199,9.13333333333333
17201,9.13333333333333
17203,9.13333333333333
18001,7.00833333333333
18003,7.00833333333333
18005,7.00833333333333
18007,7.00833333333333
18009,7.00833333333333
18011,7.00833333333333
18013,7.00833333333333
18015,7.00833333333333
18017,7.00833333333333
18019,7.00833333333333
18021,7.00833333333333
18023,7.00833333333333
18025,7.00833333333333
18027,7.00833333333333
18029,7.00833333333333
18031,7.00833333333333
18033,7.00833333333333
18035,7.00833333333333
18037,7.00833333333333
18039,7.00833333333333
18041,7.00833333333333
18043,7.00833333333333
18045,7.00833333333333
18047,7.00833333333333
18049,7.00833333333333
18051,7.00833333333333
18053,7.00833333333333
18055,7.00833333333333
18057,7.00833333333333
18059,7.00833333333333
18061,7.00833333333333
18063,7.00833333333333
18065,7.00833333333333
18067,7.00833333333333
18069,7.00833333333333
18071,7.00833333333333
18073,7.00833333333333
18075,7.00833333333333
18077,7.00833333333333
18079,7.00833333333333
18081,7.00833333333333
18083,7.00833333333333
18085,7.00833333333333
18087,7.00833333333333
18089,7.00833333333333
18091,7.00833333333333
18093,7.00833333333333
18095,7.00833333333333
18097,7.00833333333333
18099,7.00833333333333
18101,7.00833333333333
18103,7.00833333333333
18105,7.00833333333333
18107,7.00833333333333
18109,7.00833333333333
18111,7.00833333333333
18113,7.00833333333333
18115,7.00833333333333
18117,7.00833333333333
18119,7.00833333333333
18121,7.00833333333333
18123,7.00833333333333
18125,7.00833333333333
18127,7.00833333333333
18129,7.00833333333333
18131,7.00833333333333
18133,7.00833333333333
18135,7.00833333333333
18137,7.00833333333333
18139,7.00833333333333
18141,7.00833333333333
18143,7.00833333333333
18145,7.00833333333333
18147,7.00833333333333
18149,7.00833333333333
18151,7.00833333333333
18153,7.00833333333333
18155,7.00833333333333
18157,7.00833333333333
18159,7.00833333333333
18161,7.00833333333333
18163,7.00833333333333
18165,7.00833333333333
18167,7.00833333333333
18169,7.00833333333333
18171,7.00833333333333
18173,7.00833333333333
18175,7.00833333333333
18177,7.00833333333333
18179,7.00833333333333
18181,7.00833333333333
18183,7.00833333333333
19001,5.62777777777778
19003,5.62777777777778
19005,5.62777777777778
19007,5.62777777777778
19009,5.62777777777778
19011,5.62777777777778
19013,5.62777777777778
19015,5.62777777777778
19017,5.62777777777778
19019,5.62777777777778
19021,5.62777777777778
19023,5.62777777777778
19025,5.62777777777778
19027,5.62777777777778
19029,5.62777777777778
19031,5.62777777777778
19033,5.62777777777778
19035,5.62777777777778
19037,5.62777777777778
19039,5.62777777777778
19041,5.62777777777778
19043,5.62777777777778
19045,5.62777777777778
19047,5.62777777777778
19049,5.62777777777778
19051,5.62777777777778
19053,5.62777777777778
19055,5.62777777777778
19057,5.62777777777778
19059,5.62777777777778
19061,5.62777777777778
19063,5.62777777777778
19065,5.62777777777778
19067,5.62777777777778
19069,5.62777777777778
19071,5.62777777777778
19073,5.62777777777778
19075,5.62777777777778
19077,5.62777777777778
19079,5.62777777777778
19081,5.62777777777778
19083,5.62777777777778
19085,5.62777777777778
19087,5.62777777777778
19089,5.62777777777778
19091,5.62777777777778
19093,5.62777777777778
19095,5.62777777777778
19097,5.62777777777778
19099,5.62777777777778
19101,5.62777777777778
19103,5.62777777777778
19105,5.62777777777778
19107,5.62777777777778
19109,5.62777777777778
19111,5.62777777777778
19113,5.62777777777778
19115,5.62777777777778
19117,5.62777777777778
19119,5.62777777777778
19121,5.62777777777778
19123,5.62777777777778
19125,5.62777777777778
19127,5.62777777777778
19129,5.62777777777778
19131,5.62777777777778
19133,5.62777777777778
19135,5.62777777777778
19137,5.62777777777778
19139,5.62777777777778
19141,5.62777777777778
19143,5.62777777777778
19145,5.62777777777778
19147,5.62777777777778
19149,5.62777777777778
19151,5.62777777777778
19153,5.62777777777778
19155,5.62777777777778
19157,5.62777777777778
19159,5.62777777777778
19161,5.62777777777778
19163,5.62777777777778
19165,5.62777777777778
19167,5.62777777777778
19169,5.62777777777778
19171,5.62777777777778
19173,5.62777777777778
19175,5.62777777777778
19177,5.62777777777778
19179,5.62777777777778
19181,5.62777777777778
19183,5.62777777777778
19185,5.62777777777778
19187,5.62777777777778
19189,5.62777777777778
19191,5.62777777777778
19193,5.62777777777778
19195,5.62777777777778
19197,5.62777777777778
20001,5.95
20003,5.95
20005,5.95
20007,5.95
20009,5.95
20011,5.95
20013,5.95
20015,5.95
20017,5.95
20019,5.95
20021,5.95
20023,5.95
20025,5.95
20027,5.95
20029,5.95
20031,5.95
20033,5.95
20035,5.95
20037,5.95
20039,5.95
20041,5.95
20043,5.95
20045,5.95
20047,5.95
20049,5.95
20051,5.95
20053,5.95
20055,5.95
20057,5.95
20059,5.95
20061,5.95
20063,5.95
20065,5.95
20067,5.95
20069,5.95
20071,5.95
20073,5.95
20075,5.95
20077,5.95
20079,5.95
20081,5.95
20083,5.95
20085,5.95
20087,5.95
20089,5.95
20091,5.95
20093,5.95
20095,5.95
20097,5.95
20099,5.95
20101,5.95
20103,5.95
20105,5.95
20107,5.95
20109,5.95
20111,5.95
20113,5.95
20115,5.95
20117,5.95
20119,5.95
20121,5.95
20123,5.95
20125,5.95
20127,5.95
20129,5.95
20131,5.95
20133,5.95
20135,5.95
20137,5.95
20139,5.95
20141,5.95
20143,5.95
20145,5.95
20147,5.95
20149,5.95
20151,5.95
20153,5.95
20155,5.95
20157,5.95
20159,5.95
20161,5.95
20163,5.95
20165,5.95
20167,5.95
20169,5.95
20171,5.95
20173,5.95
20175,5.95
20177,5.95
20179,5.95
20181,5.95
20183,5.95
20185,5.95
20187,5.95
20189,5.95
20191,5.95
20193,5.95
20195,5.95
20197,5.95
20199,5.95
20201,5.95
20203,5.95
20205,5.95
20207,5.95
20209,5.95
21001,6.45
21003,6.45
21005,6.45
21007,6.45
21009,6.45
21011,6.45
21013,6.45
21015,6.45
21017,6.45
21019,6.45
21021,6.45
21023,6.45
21025,6.45
21027,6.45
21029,6.45
21031,6.45
21033,6.45
21035,6.45
21037,6.45
21039,6.45
21041,6.45
21043,6.45
21045,6.45
21047,6.45
21049,6.45
21051,6.45
21053,6.45
21055,6.45
21057,6.45
21059,6.45
21061,6.45
21063,6.45
21065,6.45
21067,6.45
21069,6.45
21071,6.45
21073,6.45
21075,6.45
21077,6.45
21079,6.45
21081,6.45
21083,6.45
21085,6.45
21087,6.45
21089,6.45
21091,6.45
21093,6.45
21095,6.45
21097,6.45
21099,6.45
21101,6.45
21103,6.45
21105,6.45
21107,6.45
21109,6.45
21111,6.45
21113,6.45
21115,6.45
21117,6.45
21119,6.45
21121,6.45
21123,6.45
21125,6.45
21127,6.45
21129,6.45
21131,6.45
21133,6.45
21135,6.45
21137,6.45
21139,6.45
21141,6.45
21143,6.45
21145,6.45
21147,6.45
21149,6.45
21151,6.45
21153,6.45
21155,6.45
21157,6.45
21159,6.45
21161,6.45
21163,6.45
21165,6.45
21167,6.45
21169,6.45
21171,6.45
21173,6.45
21175,6.45
21177,6.45
21179,6.45
21181,6.45
21183,6.45
21185,6.45
21187,6.45
21189,6.45
21191,6.45
21193,6.45
21195,6.45
21197,6.45
21199,6.45
21201,6.45
21203,6.45
21205,6.45
21207,6.45
21209,6.45
21211,6.45
21213,6.45
21215,6.45
21217,6.45
21219,6.45
21221,6.45
21223,6.45
21225,6.45
21227,6.45
21229,6.45
21231,6.45
21233,6.45
21235,6.45
21237,6.45
21239,6.45
22001,8.20833333333333
22003,8.20833333333333
22005,8.20833333333333
22007,8.20833333333333
22009,8.20833333333333
22011,8.20833333333333
22013,8.20833333333333
22015,8.20833333333333
22017,8.20833333333333
22019,8.20833333333333
22021,8.20833333333333
22023,8.20833333333333
22025,8.20833333333333
22027,8.20833333333333
22029,8.20833333333333
22031,8.20833333333333
22033,8.20833333333333
22035,8.20833333333333
22037,8.20833333333333
22039,8.20833333333333
22041,8.20833333333333
22043,8.20833333333333
22045,8.20833333333333
22047,8.20833333333333
22049,8.20833333333333
22051,8.20833333333333
22053,8.20833333333333
22055,8.20833333333333
22057,8.20833333333333
22059,8.20833333333333
22061,8.20833333333333
22063,8.20833333333333
22065,8.20833333333333
22067,8.20833333333333
22069,8.20833333333333
22071,8.20833333333333
22073,8.20833333333333
22075,8.20833333333333
22077,8.20833333333333
22079,8.20833333333333
22081,8.20833333333333
22083,8.20833333333333
22085,8.20833333333333
22087,8.20833333333333
22089,8.20833333333333
22091,8.20833333333333
22093,8.20833333333333
22095,8.20833333333333
22097,8.20833333333333
22099,8.20833333333333
22101,8.20833333333333
22103,8.20833333333333
22105,8.20833333333333
22107,8.20833333333333
22109,8.20833333333333
22111,8.20833333333333
22113,8.20833333333333
22115,8.20833333333333
22117,8.20833333333333
22119,8.20833333333333
22121,8.20833333333333
22123,8.20833333333333
22125,8.20833333333333
22127,8.20833333333333
23001,6.02222222222222
23003,6.02222222222222
23005,6.02222222222222
23007,6.02222222222222
23009,6.02222222222222
23011,6.02222222222222
23013,6.02222222222222
23015,6.02222222222222
23017,6.02222222222222
23019,6.02222222222222
23021,6.02222222222222
23023,6.02222222222222
23025,6.02222222222222
23027,6.02222222222222
23029,6.02222222222222
23031,6.02222222222222
24001,6.24722222222222
24003,6.24722222222222
24005,6.24722222222222
24009,6.24722222222222
24011,6.24722222222222
24013,6.24722222222222
24015,6.24722222222222
24017,6.24722222222222
24019,6.24722222222222
24021,6.24722222222222
24023,6.24722222222222
24025,6.24722222222222
24027,6.24722222222222
24029,6.24722222222222
24031,6.24722222222222
24033,6.24722222222222
24035,6.24722222222222
24037,6.24722222222222
24039,6.24722222222222
24041,6.24722222222222
24043,6.24722222222222
24045,6.24722222222222
24047,6.24722222222222
24510,6.24722222222222
25001,9.52222222222222
25003,9.52222222222222
25005,9.52222222222222
25007,9.52222222222222
25009,9.52222222222222
25011,9.52222222222222
25013,9.52222222222222
25015,9.52222222222222
25017,9.52222222222222
25019,9.52222222222222
25021,9.52222222222222
25023,9.52222222222222
25025,9.52222222222222
25027,9.52222222222222
26001,9.55555555555556
26003,9.55555555555556
26005,9.55555555555556
26007,9.55555555555556
26009,9.55555555555556
26011,9.55555555555556
26013,9.55555555555556
26015,9.55555555555556
26017,9.55555555555556
26019,9.55555555555556
26021,9.55555555555556
26023,9.55555555555556
26025,9.55555555555556
26027,9.55555555555556
26029,9.55555555555556
26031,9.55555555555556
26033,9.55555555555556
26035,9.55555555555556
26037,9.55555555555556
26039,9.55555555555556
26041,9.55555555555556
26043,9.55555555555556
26045,9.55555555555556
26047,9.55555555555556
26049,9.55555555555556
26051,9.55555555555556
26053,9.55555555555556
26055,9.55555555555556
26057,9.55555555555556
26059,9.55555555555556
26061,9.55555555555556
26063,9.55555555555556
26065,9.55555555555556
26067,9.55555555555556
26069,9.55555555555556
26071,9.55555555555556
26073,9.55555555555556
26075,9.55555555555556
26077,9.55555555555556
26079,9.55555555555556
26081,9.55555555555556
26083,9.55555555555556
26085,9.55555555555556
26087,9.55555555555556
26089,9.55555555555556
26091,9.55555555555556
26093,9.55555555555556
26095,9.55555555555556
26097,9.55555555555556
26099,9.55555555555556
26101,9.55555555555556
26103,9.55555555555556
26105,9.55555555555556
26107,9.55555555555556
26109,9.55555555555556
26111,9.55555555555556
26113,9.55555555555556
26115,9.55555555555556
26117,9.55555555555556
26119,9.55555555555556
26121,9.55555555555556
26123,9.55555555555556
26125,9.55555555555556
26127,9.55555555555556
26129,9.55555555555556
26131,9.55555555555556
26133,9.55555555555556
26135,9.55555555555556
26137,9.55555555555556
26139,9.55555555555556
26141,9.55555555555556
26143,9.55555555555556
26145,9.55555555555556
26147,9.55555555555556
26149,9.55555555555556
26151,9.55555555555556
26153,9.55555555555556
26155,9.55555555555556
26157,9.55555555555556
26159,9.55555555555556
26161,9.55555555555556
26163,9.55555555555556
26165,9.55555555555556
27001,5.91944444444444
27003,5.91944444444444
27005,5.91944444444444
27007,5.91944444444444
27009,5.91944444444444
27011,5.91944444444444
27013,5.91944444444444
27015,5.91944444444444
27017,5.91944444444444
27019,5.91944444444444
27021,5.91944444444444
27023,5.91944444444444
27025,5.91944444444444
27027,5.91944444444444
27029,5.91944444444444
27031,5.91944444444444
27033,5.91944444444444
27035,5.91944444444444
27037,5.91944444444444
27039,5.91944444444444
27041,5.91944444444444
27043,5.91944444444444
27045,5.91944444444444
27047,5.91944444444444
27049,5.91944444444444
27051,5.91944444444444
27053,5.91944444444444
27055,5.91944444444444
27057,5.91944444444444
27059,5.91944444444444
27061,5.91944444444444
27063,5.91944444444444
27065,5.91944444444444
27067,5.91944444444444
27069,5.91944444444444
27071,5.91944444444444
27073,5.91944444444444
27075,5.91944444444444
27077,5.91944444444444
27079,5.91944444444444
27081,5.91944444444444
27083,5.91944444444444
27085,5.91944444444444
27087,5.91944444444444
27089,5.91944444444444
27091,5.91944444444444
27093,5.91944444444444
27095,5.91944444444444
27097,5.91944444444444
27099,5.91944444444444
27101,5.91944444444444
27103,5.91944444444444
27105,5.91944444444444
27107,5.91944444444444
27109,5.91944444444444
27111,5.91944444444444
27113,5.91944444444444
27115,5.91944444444444
27117,5.91944444444444
27119,5.91944444444444
27121,5.91944444444444
27123,5.91944444444444
27125,5.91944444444444
27127,5.91944444444444
27129,5.91944444444444
27131,5.91944444444444
27133,5.91944444444444
27135,5.91944444444444
27137,5.91944444444444
27139,5.91944444444444
27141,5.91944444444444
27143,5.91944444444444
27145,5.91944444444444
27147,5.91944444444444
27149,5.91944444444444
27151,5.91944444444444
27153,5.91944444444444
27155,5.91944444444444
27157,5.91944444444444
27159,5.91944444444444
27161,5.91944444444444
27163,5.91944444444444
27165,5.91944444444444
27167,5.91944444444444
27169,5.91944444444444
27171,5.91944444444444
27173,5.91944444444444
28001,7.93055555555556
28003,7.93055555555556
28005,7.93055555555556
28007,7.93055555555556
28009,7.93055555555556
28011,7.93055555555556
28013,7.93055555555556
28015,7.93055555555556
28017,7.93055555555556
28019,7.93055555555556
28021,7.93055555555556
28023,7.93055555555556
28025,7.93055555555556
28027,7.93055555555556
28029,7.93055555555556
28031,7.93055555555556
28033,7.93055555555556
28035,7.93055555555556
28037,7.93055555555556
28039,7.93055555555556
28041,7.93055555555556
28043,7.93055555555556
28045,7.93055555555556
28047,7.93055555555556
28049,7.93055555555556
28051,7.93055555555556
28053,7.93055555555556
28055,7.93055555555556
